,combined
1024,"KY: Development, Institutions"
1025,LA: English
1026,UD: 200112
1027,AN: 0588464
1028,BR:
1029,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1030,TI: Confronting Fiji futures
1031,"AU: Crocombe, Ron (BRer)"
1032,"AF: Institute of Pacific Studies, Rarotonga, Cook Islands"
1033,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1275-76"
1034,IS: 0022-0515
1035,"BK: Akram-Lodhi, A Haroon , ed. Canberra: Asia Pacific Press, 2000"
1036,DT: Book Review
1037,PY: 2001
1038,"DE: Capitalist Systems: Political Economy P16, Capitalist Systems: Performance and Prospects P17"
1039,LA: English
1040,UD: 200112
1041,AN: 0588455
1042,BR:
1043,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1044,TI: The economics of transition in Laos: From socialism to ASEAN integration
1045,"AU: Fforde, Adam (BRer)"
1046,AF: National U of Singapore
1047,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1276-77"
1048,IS: 0022-0515
1049,"BK: Bourdet, Yves Cheltenham, U.K. and Northampton, Mass.: Elgar, distributed by American International Distribution Corporation, Williston, Vt., 2000"
1050,DT: Book Review
1051,PY: 2001
1052,"DE: Socialist Systems and Transitional Economies: Performance and Prospects P27, Socialist Institutions and Their Transitions: General P30"
1053,KY: Socialism
1054,LA: English
1055,UD: 200112
1056,AN: 0588456
1057,BR:
1058,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1059,TI: Incentives and political economy
1060,"AU: Myerson, Roger B. (BRer)"
1061,AF: U of Chicago
1062,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1277-79"
1063,IS: 0022-0515
1064,"BK: Laffont, Jean-Jacques Oxford and New York: Oxford University Press, 2000"
1065,DT: Book Review
1066,PY: 2001
1067,DE: Capitalist Systems: Political Economy P16
1068,KY: Political Economy
1069,LA: English
1070,UD: 200112
1071,AN: 0588468
1072,BR:
1073,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1074,"TI: Market, socialist, and mixed economies: Comparative policy and performance: Chile, Cuba, and Costa Rica"
1075,"AU: Brundenius, Claes (BRer)"
1076,"AF: Centre for Development Research, Copenhagen"
1077,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1279-80"
1078,IS: 0022-0515
1079,"BK: Mesa-Lago, Carmelo With Alberto Arenas de Mesa et al. Baltimore and London: Johns Hopkins University Press, 2000"
1080,DT: Book Review
1081,PY: 2001
1082,"DE: Comparative Analysis of Economic Systems P51, Comparative Studies of Particular Economies P52"
1083,LA: English
1084,UD: 200112
1085,AN: 0588457
1086,BR:
1087,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1088,TI: Power and prosperity: Outgrowing communist and capitalist dictatorships
1089,"AU: Sandler, Todd (BRer)"
1090,AF: U of Southern CA
1091,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1280-82"
1092,IS: 0022-0515
1093,"BK: Olson, Mancur New York: Basic Books, 2000"
1094,DT: Book Review
1095,PY: 2001
1096,"DE: Socialist Systems and Transitional Economies: Political Economy, Property Rights P26, Socialist Institutions and Their Transitions: Other P39, Bureaucracy, Administrative Processes in Public Organizations, Corruption D73, Illegal Behavior and the Enforcement of Law K42"
1097,"KY: Communism, Corruption, Crime, Law Enforcement, Law"
1098,LA: English
1099,UD: 200112
1100,AN: 0588444
1101,BR:
1102,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1103,TI: Transforming China: Economic reform and its political implications
1104,"AU: Griffin, Keith (BRer)"
1105,"AF: U of CA, Riverside"
1106,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1282-83"
1107,IS: 0022-0515
1108,"BK: Zhang, Wei-Wei Studies on the Chinese Economy. New York: St. Martin's Press, London: Macmillan Press, 2000"
1109,DT: Book Review
1110,PY: 2001
1111,"DE: Socialist Systems and Transitional Economies: Planning, Coordination, and Reform P21"
1112,LA: English
1113,UD: 200112
1114,AN: 0588434
1115,BR:
1116,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1117,TI: The public economics of the environment
1118,"AU: Kraus, Christiane (BRer)"
1119,"AF: World Bank, WA, DC"
1120,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1283-84"
1121,IS: 0022-0515
1122,"BK: Sandmo, Agnar Lindahl Lectures. Oxford and New York: Oxford University Press, 2000"
1123,DT: Book Review
1124,PY: 2001
1125,DE: Renewable Resources and Conservation: Government Policy Q28
1126,"KY: Environment, Policy"
1127,LA: English
1128,UD: 200112
1129,AN: 0588458
1130,BR:
1131,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1132,"TI: The Boston renaissance: Race, space, and economic change in an American metropolis"
1133,"AU: Kodrzycki, Yolanda K. (BRer)"
1134,AF: Federal Reserve Bank of Boston
1135,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1284-86"
1136,IS: 0022-0515
1137,"BK: Bluestone, Barry, Stevenson, Mary Huff With contributions from Michael Massagli, Philip Moss, and Chris Tilly. Multi-City Study of Urban Inequality series. New York: Russell Sage Foundation, 2000"
1138,DT: Book Review
1139,PY: 2001
1140,"DE: Regional Economic Activity: Growth, Development, Environmental Issues, and Changes R11, Economics of Minorities, Races, Indigenous Peoples, and Immigrants, Non-labor Discrimination J15"
1141,"KY: Race, Racial, Regional"
1142,LA: English
1143,UD: 200112
1144,AN: 0588459
1145,BR:
1146,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1147,TI: Reflection without rules: Economic methodology and contemporary science theory
1148,"AU: Hausman, Daniel (BRer)"
1149,AF: U of WI
1150,"SO: Journal of Economic Literature, 39(3), September 2001, pp. 902-04"
1151,IS: 0022-0515
1152,"BK: Hands, D. Wade Cambridge, New York and Melbourne: Cambridge University Press, 2001"
1153,DT: Book Review
1154,PY: 2001
1155,"DE: Relation of Economics to Other Disciplines A12, Economic Methodology B41"
1156,"KY: Economics, Methodology"
1157,LA: English
1158,UD: 200110
1159,AN: 0583398
1160,BR:
1161,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1162,TI: Games of strategy
1163,"AU: Crawford, Vincent P. (BRer)"
1164,"AF: U of CA, San Diego"
1165,"SO: Journal of Economic Literature, 39(3), September 2001, pp. 904-05"
1166,IS: 0022-0515
1167,"BK: Dixit, Avinash K., Skeath, Susan New York and London: Norton, 1999"
1168,DT: Book Review
1169,PY: 2001
1170,"DE: Game Theory and Bargaining Theory: General C70, Economic Education and Teaching of Economics: Graduate A23"
1171,"KY: Economics, Game Theory, Games"
1172,LA: English
1173,UD: 200110
1174,AN: 0583385
1175,BR:
1176,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1177,TI: Econometrics
1178,"AU: Lutkepohl, Helmut (BRer)"
1179,"AF: Humboldt University, Berlin"
1180,"SO: Journal of Economic Literature, 39(3), September 2001, pp. 905-07"
1181,IS: 0022-0515
1182,"BK: Hayashi, Fumio Princeton and Oxford: Princeton University Press, 2000"
1183,DT: Book Review
1184,PY: 2001
1185,"DE: Mathematical and Quantitative Methods: General C00, Economic Education and Teaching of Economics: Graduate A23"
1186,KY: Economics
1187,LA: English
1188,UD: 200110
1189,AN: 0583390
1190,BR:
1191,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1192,TI: Numerical methods in economics
1193,"AU: Kehoe, Timothy J. (BRer)"
1194,AF: U of MN and Federal Reserve Bank of Minneapolis
1195,"SO: Journal of Economic Literature, 39(3), September 2001, pp. 907-08"
1196,IS: 0022-0515
1197,"BK: Judd, Kenneth L. Cambridge and London: MIT Press, 1998"
1198,DT: Book Review
1199,PY: 2001
1200,"DE: Mathematical and Quantitative Methods: General C00, Economic Education and Teaching of Economics: Graduate A23"
1201,LA: English
1202,UD: 200110
1203,AN: 0583402
1204,BR:
1205,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1206,TI: Mathematical methods in dynamic economics
1207,"AU: Long, Ngo Van (BRer)"
1208,AF: McGill U
1209,"SO: Journal of Economic Literature, 39(3), September 2001, pp. 909-10"
1210,IS: 0022-0515
1211,"BK: Simonovits, Andras New York: St. Martin's Press, London: Macmillan Press, 2000"
1212,DT: Book Review
1213,PY: 2001
1214,"DE: Optimization Techniques, Programming Models, Dynamic Analysis C61, Economic Education and Teaching of Economics: Graduate A23"
1215,"KY: Dynamic Programming, Dynamics, Economics, Mathematical Methods, Optimization, Programming"
1216,LA: English
1217,UD: 200110
1218,AN: 0583391
1219,BR:
1220,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1221,TI: Economic inequality and income distribution
1222,"AU: Jantti, Markus (BRer)"
1223,"AF: U of Tampere, Finland"
1224,"SO: Journal of Economic Literature, 39(3), September 2001, pp. 910-11"
1225,IS: 0022-0515
1226,"BK: Champernowne, D. G., Cowell, F. A. Cambridge, New York and Melbourne: Cambridge University Press, 1998"
1227,DT: Book Review
1228,PY: 2001
1229,"DE: Personal Income, Wealth, and Their Distributions D31, Equity, Justice, Inequality, and Other Normative Criteria and Measurement D63, Welfare, Well-Being, and Poverty: Government Programs, Provision and Effects of Welfare Programs I38, Measurement and Analysis of Poverty I32, Economic Education and Teaching of Economics: Undergraduate A22"
1230,LA: English
1231,UD: 200110
1232,AN: 0583404
1233,BR:
1234,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1235,TI: Corrupt cities: A practical guide to cure and prevention
1236,"AU: Kelman, Steven (BRer)"
1237,AF: Harvard U
1238,"SO: Journal of Economic Literature, 39(3), September 2001, pp. 911-12"
1239,IS: 0022-0515
1240,"BK: Klitgaard, Robert, MacLean-Abaroa, Ronald, Parris, H. Lindsey Washington, D.C.: World Bank Institute, Oakland, Calif.: ICS Press, 2000"
1241,DT: Book Review
1242,PY: 2001
1243,"DE: Bureaucracy, Administrative Processes in Public Organizations, Corruption D73, Regional Government Analysis: General R50"
1244,KY: Corruption
1245,LA: English
1246,UD: 200110
1247,AN: 0583379
1248,BR:
1249,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1250,TI: Handbook of income inequality measurement
1251,"AU: Beach, Charles M. (BRer)"
1252,AF: Queen's U
1253,"SO: Journal of Economic Literature, 39(3), September 2001, pp. 912-14"
1254,IS: 0022-0515
1255,"BK: Silber, Jacques , ed. With a foreword by Amartya Sen. Recent Economic Thought Series. Boston, Dordrecht and London: Kluwer Academic, 1999"
1256,DT: Book Review
1257,PY: 2001
1258,"DE: Personal Income, Wealth, and Their Distributions D31"
1259,"KY: Distribution, Income, Inequality"
1260,LA: English
1261,UD: 200110
1262,AN: 0583366
1263,BR:
1264,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1265,TI: Issues in the economics of immigration
1266,"AU: Duleep, Harriet Orcutt (BRer)"
1267,AF: The Urban Institute
1268,"SO: Journal of Economic Literature, 39(3), September 2001, pp. 914-16"
1269,IS: 0022-0515
1270,"BK: Borjas, George J. , ed. National Bureau of Economic Research Conference Report. Chicago and London: University of Chicago Press, 2000"
1271,DT: Book Review
1272,PY: 2001
1273,"DE: International Migration F22, Demographic Trends, Macroeconomic Effects, and Forecasts J11"
1274,"KY: Immigrant, Immigration"
1275,LA: English
1276,UD: 200110
1277,AN: 0583380
1278,BR:
1279,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1280,TI: Currency crises
1281,"AU: Williamson, John (BRer)"
1282,AF: Institute for International Econ
1283,"SO: Journal of Economic Literature, 39(3), September 2001, pp. 916-17"
1284,IS: 0022-0515
1285,"BK: Krugman, Paul , ed. NBER Conference Report series. Chicago and London: University of Chicago Press, 2000"
1286,DT: Book Review
1287,PY: 2001
1288,DE: Foreign Exchange F31
1289,KY: Crisis
1290,LA: English
1291,UD: 200110
1292,AN: 0583392
1293,BR:
1294,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1295,TI: Financial volatility and real economic activity
1296,"AU: Tatom, John A. (BRer)"
1297,AF: DePaul U
1298,"SO: Journal of Economic Literature, 39(3), September 2001, pp. 917-18"
1299,IS: 0022-0515
1300,"BK: Daly, Kevin James Aldershot, U.K., Brookfield, Vt. and Sydney: Ashgate, 1999"
1301,DT: Book Review
1302,PY: 2001
1303,"DE: Asset Pricing, Trading Volume, Bond Interest Rates G12, Foreign Exchange F31"
1304,LA: English
1305,UD: 200110
1306,AN: 0583405
1307,BR:
1308,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1309,TI: Dodging bullets: Changing U.S. corporate capital structure in the 1980s and 1990s
1310,"AU: Sharpe, Steven A. (BRer)"
1311,AF: Federal Reserve Board
1312,"SO: Journal of Economic Literature, 39(3), September 2001, pp. 918-20"
1313,IS: 0022-0515
1314,"BK: McCauley, Robert N., Ruud, Judith S., Iacono, Frank Cambridge and London: MIT Press, 1999"
1315,DT: Book Review
1316,PY: 2001
1317,"DE: Financing Policy, Financial Risk and Risk Management, Capital and Ownership Structure, Value of Firms, Goodwill G32, Mergers, Acquisitions, Restructuring, Voting, Proxy Contests, Corporate Governance G34"
1318,"KY: Capital Structure, Capital, Leveraging"
1319,LA: English
1320,UD: 200110
1321,AN: 0583371
1322,BR:
1323,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1324,TI: Success and survival on Wall Street: Understanding the mind of the market
1325,"AU: De Bondt, Werner F. M. (BRer)"
1326,AF: U of WI-Madison
1327,"SO: Journal of Economic Literature, 39(3), September 2001, pp. 920-21"
1328,IS: 0022-0515
1329,"BK: Smith, Charles W. Lanham, Md. and Oxford: Rowman and Littlefield, 1999"
1330,DT: Book Review
1331,PY: 2001
1332,DE: General Financial Markets: General (includes Measurement and Data) G10
