index,ArticleID,JEL
13422,8398,D81
13423,8398,G13
13424,8405,C51
13425,8405,J13
13426,8405,J16
13427,8405,J22
13428,8299,C12
13429,8299,C20
13430,8299,D21
13431,8299,F13
13432,8299,F23
13433,8299,L62
13434,8307,J24
13435,8307,M12
13436,8307,M52
13437,8307,M54
13438,8307,Z13
13439,8323,E13
13440,8323,E44
13441,8323,F34
13442,8343,D44
13443,8343,D81
13444,8370,C12
13445,8370,C13
13446,8370,C24
13447,8384,C70
13448,8384,D82
13449,8384,D83
13450,8390,D44
13451,8391,D85
13452,8391,J15
13453,8391,Z13
13454,8403,F11
13455,8317,J16
13456,8317,O15
13457,8317,Z13
13458,8320,D81
13459,8320,D83
13460,8336,C22
13461,8336,C32
13462,8336,C58
13463,8336,G12
13464,8347,C30
13465,8377,C22
13466,8377,C58
13467,8377,G12
13468,8388,D81
13469,8388,D83
13470,8395,E24
13471,8395,E32
13472,8395,J31
13473,8395,J41
13474,8395,J64
13475,8451,D82
13476,8451,D83
13477,8279,D24
13478,8279,L11
13479,8279,L13
13480,8279,L25
13481,8279,L93
13482,8281,C25
13483,8285,D82
13484,8285,G21
13485,8285,O16
13486,8315,E32
13487,8315,E44
13488,8315,G12
13489,8359,E21
13490,8359,E32
13491,8359,E41
13492,8397,C44
13493,8397,C65
13494,8397,D83
13495,8407,C51
13496,8414,C22
13497,8414,C32
13498,8445,I12
13499,8445,J22
13500,8445,J24
13501,8445,J26
13502,8445,N31
13503,8445,N32
13504,8294,D82
13505,8294,D86
13506,8318,C12
13507,8318,C13
13508,8346,C21
13509,8346,J24
13510,8346,J31
13511,8356,C51
13512,8356,D72
13513,8356,L82
13514,8357,E13
13515,8363,D81
13516,8363,D82
13517,8363,D92
13518,8363,G31
13519,8363,L25
13520,8389,C12
13521,8389,C13
13522,8424,D82
13523,8424,G11
13524,8424,G12
13525,8432,D82
13526,8432,G34
13527,8443,D74
13528,8443,H11
13529,8443,O17
13530,8444,D11
13531,8449,C22
13532,8449,C32
13533,8471,C23
13534,8471,C25
13535,8302,C22
13536,8302,C32
13537,8302,C51
13538,8311,E21
13539,8311,E22
13540,8311,F32
13541,8311,F41
13542,8338,C73
13543,8338,D23
13544,8338,D43
13545,8338,D83
13546,8338,L13
13547,8340,D82
13548,8342,D81
13549,8362,D44
13550,8362,D82
13551,8367,C25
13552,8367,C26
13553,8381,C78
13554,8381,D82
13555,8382,C26
13556,8382,C36
13557,8387,C72
13558,8402,C51
13559,8402,C73
13560,8402,D43
13561,8431,C78
13562,8431,D43
13563,8431,D83
13564,8440,C15
13565,8440,C20
13566,8440,C30
13567,8441,D82
13568,8441,D83
13569,8441,J22
13570,8441,J31
13571,8441,J41
13572,8441,J64
13573,8456,D81
13574,8304,C73
13575,8304,D83
13576,8310,C51
13577,8310,I21
13578,8310,J13
13579,8313,D44
13580,8313,D82
13581,8360,D82
13582,8360,D86
13583,8360,G22
13584,8368,C71
13585,8368,C73
13586,8368,D83
13587,8422,C21
13588,8427,C61
13589,8427,C62
13590,8433,C72
13591,8433,C91
13592,8436,D71
13593,8436,D72
13594,8436,D83
13595,8350,D81
13596,8350,P36
13597,8365,D11
13598,8365,D83
13599,8365,D91
13600,8375,C72
13601,8375,C91
13602,8413,D82
13603,8413,D86
13604,8419,D11
13605,8419,D83
13606,8446,D44
13607,8446,D83
13608,8467,C51
13609,8467,J31
13610,8467,J64
13611,8486,D24
13612,8486,F16
13613,8486,J24
13614,8486,J31
13615,8486,J41
13616,8486,J64
13617,8280,C51
13618,8280,C73
13619,8280,D83
13620,8303,C14
13621,8303,C51
13622,8303,L11
13623,8328,D43
13624,8328,D81
13625,8328,L11
13626,8328,L13
13627,8423,C72
13628,8423,C78
13629,8463,C78
13630,8463,D82
13631,8478,C73
13632,8508,C78
13633,8508,D82
13634,8520,C71
13635,8520,D63
13636,8319,D44
13637,8319,D63
13638,8319,D71
13639,8348,C21
13640,8348,C26
13641,8348,C51
13642,8348,J16
13643,8348,J22
13644,8371,C13
13645,8371,C21
13646,8371,C24
13647,8371,C25
13648,8430,C21
13649,8430,C25
13650,8430,C51
13651,8430,D12
13652,8430,I11
13653,8430,L81
13654,8437,D44
13655,8437,D82
13656,8447,H41
13657,8447,J82
13658,8447,N36
13659,8447,N56
13660,8447,O13
13661,8447,Q15
13662,8454,D81
13663,8472,C91
13664,8472,D12
13665,8472,D81
13666,8477,D82
13667,8477,D86
13668,8484,H21
13669,8494,D81
13670,8277,J61
13671,8277,J64
13672,8277,R23
13673,8410,C51
13674,8410,E24
13675,8410,J31
13676,8410,J64
13677,8411,D24
13678,8411,L81
13679,8411,M11
13680,8411,R32
13681,8411,R41
13682,8416,O13
13683,8416,O18
13684,8416,O33
13685,8416,Q16
13686,8450,D81
13687,8458,D83
13688,8458,E60
13689,8458,O20
13690,8470,D31
13691,8470,D52
13692,8470,D53
13693,8470,E62
13694,8470,H31
13695,8286,D01
13696,8286,D90
13697,8373,C14
13698,8373,C21
13699,8373,C31
13700,8418,C12
13701,8418,C22
13702,8488,C14
13703,8488,C26
13704,8512,C73
13705,8512,D44
13706,8512,D81
13707,8516,D82
13708,8516,J41
13709,8516,J81
13710,8372,C73
13711,8372,D83
13712,8394,D12
13713,8394,H55
13714,8394,I18
13715,8394,J22
13716,8394,J26
13717,8394,J32
13718,8453,D72
13719,8453,O17
13720,8453,Q25
13721,8476,C73
13722,8476,D83
13723,8497,E23
13724,8497,E32
13725,8497,L11
13726,8506,D71
13727,8506,D72
13728,8530,C21
13729,8530,C24
13730,8530,C25
13731,8530,C35
13732,8535,C93
13733,8535,H24
13734,8535,H26
13735,8321,E13
13736,8321,E31
13737,8321,E32
13738,8321,E52
13739,8344,D82
13740,8344,D91
13741,8344,E13
13742,8344,E21
13743,8355,C58
13744,8355,G13
13745,8412,D82
13746,8412,D86
13747,8417,D83
13748,8417,J16
13749,8417,J22
13750,8462,F11
13751,8462,F13
13752,8462,F14
13753,8519,C73
13754,8309,C26
13755,8309,C36
13756,8334,D82
13757,8334,D86
13758,8399,C51
13759,8399,D24
13760,8399,F13
13761,8399,L67
13762,8460,C51
13763,8460,F13
13764,8460,F14
13765,8460,F23
13766,8460,L11
13767,8460,L60
13768,8480,D03
13769,8480,D83
13770,8505,C46
13771,8505,D81
13772,8505,E13
13773,8505,E23
13774,8505,E32
13775,8505,E44
13776,8514,C72
13777,8528,C51
13778,8528,D44
13779,8528,E24
13780,8528,J31
13781,8528,J64
13782,8558,C73
13783,8558,D83
13784,8415,C25
13785,8448,D43
13786,8448,D44
13787,8448,D51
13788,8448,D53
13789,8448,D82
13790,8448,D84
13791,8489,D82
13792,8489,D86
13793,8489,L15
13794,8491,C10
13795,8491,C53
13796,8491,C61
13797,8491,C73
13798,8502,J13
13799,8502,J16
13800,8502,J22
13801,8502,J24
13802,8502,J31
13803,8507,D71
13804,8507,D82
13805,8511,E12
13806,8511,E13
13807,8545,C58
13808,8545,G11
13809,8545,G12
13810,8351,C78
13811,8386,C14
13812,8386,C26
13813,8426,C26
13814,8426,C30
13815,8426,C36
13816,8466,D82
13817,8466,D86
13818,8499,C12
13819,8534,D72
13820,8534,D83
13821,8544,C51
13822,8544,C73
13823,8544,D83
13824,8549,D71
13825,8549,D72
13826,8554,C13
13827,8554,C22
13828,8557,C22
13829,8582,D03
13830,8582,D11
13831,8582,D81
13832,8582,D91
13833,8379,C38
13834,8379,C58
13835,8379,G12
13836,8400,C58
13837,8400,D81
13838,8400,D83
13839,8400,G12
13840,8464,C11
13841,8464,C13
13842,8495,F11
13843,8495,F23
13844,8495,L14
13845,8495,L24
13846,8523,D72
13847,8523,O17
13848,8524,G21
13849,8524,G32
13850,8524,K22
13851,8524,O16
13852,8524,O17
13853,8539,C73
13854,8539,D81
13855,8539,D83
13856,8564,D82
13857,8569,D44
13858,8569,D82
13859,8571,C73
13860,8571,D44
13861,8322,D43
13862,8322,L13
13863,8322,L51
13864,8322,L61
13865,8322,Q52
13866,8322,Q58
13867,8404,C20
13868,8434,C22
13869,8434,C53
13870,8434,C58
13871,8434,G12
13872,8442,C51
13873,8442,C58
13874,8442,E44
13875,8442,G10
13876,8487,C78
13877,8487,J31
13878,8487,J41
13879,8487,L16
13880,8501,D51
13881,8501,D53
13882,8501,G12
13883,8501,G35
13884,8503,D41
13885,8503,L11
13886,8527,C51
13887,8527,H24
13888,8527,H31
13889,8527,J22
13890,8538,C22
13891,8538,C46
13892,8538,C58
13893,8538,G12
13894,8538,G13
13895,8547,D11
13896,8547,D81
13897,8587,D81
13898,8409,C51
13899,8409,D82
13900,8409,D86
13901,8409,G21
13902,8429,C21
13903,8429,C26
13904,8429,L11
13905,8429,L96
13906,8435,C13
13907,8435,C14
13908,8435,C24
13909,8438,D81
13910,8438,D83
13911,8492,C13
13912,8526,D11
13913,8526,D81
13914,8526,D90
13915,8532,C32
13916,8540,C51
13917,8540,C78
13918,8540,D83
13919,8540,G33
13920,8540,G34
13921,8546,C73
13922,8546,D82
13923,8546,D83
13924,8546,L15
13925,8551,C23
13926,8570,C70
13927,8572,C12
13928,8579,C22
13929,8579,C32
13930,8201,C73
13931,8201,D72
13932,8201,L11
13933,8211,C22
13934,8425,D81
13935,8425,D83
13936,8425,D84
13937,8425,G11
13938,8425,G12
13939,8428,C20
13940,8428,C25
13941,8428,C30
13942,8428,C51
13943,8455,C23
13944,8455,C51
13945,8455,I12
13946,8455,O12
13947,8457,C23
13948,8457,C25
13949,8457,C73
13950,8498,D82
13951,8498,D86
13952,8500,D83
13953,8500,D84
13954,8500,G12
13955,8500,G14
13956,8513,D11
13957,8513,D91
13958,8565,C12
13959,8565,C22
13960,8565,C32
13961,8580,D85
13962,8580,E32
13963,8580,L14
13964,8583,C20
13965,8583,C21
13966,8583,C46
13967,8583,J31
13968,8589,D52
13969,8589,D53
13970,8589,G12
13971,8589,G23
13972,8590,D44
13973,8590,D82
13974,8591,C78
13975,8592,C60
13976,8592,C70
13977,8592,D01
13978,8592,D81
13979,8290,D31
13980,8290,E22
13981,8290,O41
13982,8439,C51
13983,8439,E21
13984,8439,E22
13985,8439,E23
13986,8439,E24
13987,8439,E32
13988,8452,C12
13989,8452,C15
13990,8452,C20
13991,8465,D44
13992,8465,D84
13993,8465,E63
13994,8465,G12
13995,8465,G14
13996,8465,G24
13997,8473,D24
13998,8473,R11
13999,8473,R32
14000,8475,D83
14001,8475,D84
14002,8475,G14
14003,8504,G11
14004,8504,G12
14005,8504,G20
14006,8509,D72
14007,8509,E62
14008,8509,F41
14009,8509,H41
14010,8550,C32
14011,8555,D11
14012,8555,D81
14013,8581,C26
14014,8581,C36
14015,8581,C51
14016,8581,K11
14017,8581,R31
14018,8581,R52
14019,8597,D43
14020,8597,L13
14021,8192,C78
14022,8192,D11
14023,8194,G11
14024,8194,G12
14025,8213,D11
14026,8213,D81
14027,8218,D63
14028,8218,D71
14029,8226,D44
14030,8226,D71
14031,8226,D82
14032,8474,E13
14033,8474,G12
14034,8474,G35
14035,8560,C23
14036,8560,C33
14037,8574,C20
14038,8574,C21
14039,8576,D02
14040,8576,D72
14041,8576,N47
14042,8576,O17
14043,8576,O18
14044,8576,O43
14045,8578,D11
14046,8578,D81
14047,8578,D83
14048,8585,D71
14049,8585,D72
14050,8595,D83
14051,8595,G01
14052,8595,G12
14053,8595,G14
14054,8200,D82
14055,8222,C78
14056,8222,D82
14057,8222,D86
14058,8222,J45
14059,8468,C21
14060,8468,C23
14061,8468,J31
14062,8468,J51
14063,8490,C25
14064,8496,C13
14065,8496,C20
14066,8496,C21
14067,8496,C26
14068,8536,C70
14069,8536,C72
14070,8556,C12
14071,8556,C13
14072,8556,C21
14073,8556,C26
14074,8561,C51
14075,8561,D44
14076,8561,Q23
14077,8203,I23
14078,8203,Z13
14079,8331,C73
14080,8331,G31
14081,8331,L11
14082,8331,L13
14083,8331,L61
14084,8459,D72
14085,8459,D83
14086,8461,D83
14087,8461,D84
14088,8461,E62
14089,8461,H20
14090,8461,O41
14091,8485,C13
14092,8485,C20
14093,8485,C30
14094,8517,C23
14095,8517,C38
14096,8518,E22
14097,8518,E32
14098,8518,G31
14099,8518,Q24
14100,8529,H23
14101,8529,I38
14102,8529,J16
14103,8529,J22
14104,8533,D86
14105,8533,G21
14106,8533,G22
14107,8533,G32
14108,8533,I38
14109,8533,O16
14110,8577,D81
14111,8584,D81
14112,8584,G11
14113,8584,G12
14114,8217,G12
14115,8252,C57
14116,8252,C70
14117,8252,D82
14118,8252,D83
14119,8401,D14
14120,8401,D83
14121,8401,G11
14122,8469,C51
14123,8469,J22
14124,8469,J24
14125,8469,J31
14126,8469,J62
14127,8469,J64
14128,8543,C78
14129,8543,D83
14130,8548,D82
14131,8548,F13
14132,8562,C73
14133,8562,G11
14134,8562,G12
14135,8566,D24
14136,8566,L25
14137,8566,O32
14138,8566,O33
14139,8566,O34
14140,8596,D44
14141,8596,E52
14142,8596,E58
14143,8596,G21
14144,8202,D11
14145,8202,D51
14146,8206,D72
14147,8206,N35
14148,8206,N45
14149,8206,N55
14150,8206,Q54
14151,8206,Z12
14152,8220,C73
14153,8233,D31
14154,8233,H21
14155,8233,H23
14156,8243,D82
14157,8243,G22
14158,8243,J14
14159,8255,I12
14160,8255,I21
14161,8255,J22
14162,8255,J24
14163,8255,N31
14164,8255,N32
14165,8531,C11
14166,8531,C20
14167,8531,E13
14168,8568,C73
14169,8568,D82
14170,8598,D82
14171,8598,D86
14172,8197,C22
14173,8197,C58
14174,8197,G12
14175,8204,D43
14176,8204,L12
14177,8204,L13
14178,8204,L71
14179,8204,Q41
14180,8212,C73
14181,8212,C78
14182,8224,C20
14183,8224,J31
14184,8224,J38
14185,8230,C78
14186,8230,D01
14187,8230,D11
14188,8230,D82
14189,8238,D21
14190,8238,D24
14191,8238,D57
14192,8238,F23
14193,8238,L14
14194,8238,L23
14195,8239,C12
14196,8239,C26
14197,8262,D44
14198,8263,C70
14199,8263,D01
14200,8263,D11
14201,8339,D82
14202,8525,D21
14203,8525,D83
14204,8525,D92
14205,8525,G31
14206,8193,C13
14207,8193,C14
14208,8193,C20
14209,8205,H21
14210,8205,H23
14211,8205,L71
14212,8205,Q31
14213,8205,Q41
14214,8205,Q54
14215,8205,Q58
14216,8207,H75
14217,8207,I21
14218,8207,J15
14219,8207,R23
14220,8210,C57
14221,8210,D44
14222,8210,D82
14223,8232,D24
14224,8232,D43
14225,8232,D92
14226,8232,E31
14227,8232,E51
14228,8232,L11
14229,8232,L25
14230,8246,C72
14231,8246,D71
14232,8246,D72
14233,8542,D81
14234,8567,C93
14235,8567,D83
14236,8567,I12
14237,8567,I18
14238,8567,O15
14239,8567,O33
14240,8586,C20
14241,8586,C30
14242,8594,D72
14243,8594,I21
14244,8594,J16
14245,8594,O15
14246,8594,O17
14247,8594,Z12
14248,8196,D11
14249,8196,D91
14250,8208,D44
14251,8208,D82
14252,8227,C21
14253,8242,C78
14254,8242,D45
14255,8242,R31
14256,8242,R38
14257,8256,C78
14258,8256,D82
14259,8256,D83
14260,8268,D71
14261,8268,D83
14262,8483,C22
14263,8493,J24
14264,8493,J31
14265,8493,J64
14266,8493,M12
14267,8493,M51
14268,8522,J24
14269,8522,O33
14270,8522,O47
14271,8522,R11
14272,8522,R23
14273,8522,R32
14274,8599,C14
14275,8195,J15
14276,8195,J24
14277,8195,J31
14278,8195,J61
14279,8195,R23
14280,8215,F13
14281,8215,F16
14282,8215,J24
14283,8215,J62
14284,8215,O15
14285,8215,O19
14286,8223,D01
14287,8250,C70
14288,8250,D83
14289,8251,C22
14290,8251,C53
14291,8254,C70
14292,8254,D83
14293,8510,D82
14294,8510,G12
14295,8510,G14
14296,8537,D12
14297,8537,D82
14298,8537,G20
14299,8537,L25
14300,8537,O12
14301,8537,O16
14302,8537,Q12
14303,8573,D31
14304,8573,D72
14305,8573,H23
14306,8573,N34
14307,8573,N44
14308,8219,D14
14309,8219,D91
14310,8219,E21
14311,8219,E32
14312,8219,E62
14313,8219,H24
14314,8228,D72
14315,8228,D78
14316,8228,D83
14317,8236,H75
14318,8236,I21
14319,8236,I26
14320,8236,I28
14321,8236,J24
14322,8236,J31
14323,8248,D82
14324,8248,G01
14325,8248,G10
14326,8248,G12
14327,8248,G32
14328,8249,D22
14329,8249,E32
14330,8249,L11
14331,8249,L16
14332,8249,L25
14333,8259,D11
14334,8259,D60
14335,8259,D61
14336,8259,D81
14337,8259,D83
14338,8266,D82
14339,8272,C93
14340,8272,D14
14341,8272,D83
14342,8272,G11
14343,8272,O16
14344,8588,L51
14345,8588,Q24
14346,8588,Q28
14347,8588,R52
14348,8588,R58
14349,8209,D81
14350,8209,D82
14351,8216,I38
14352,8216,J61
14353,8216,O12
14354,8216,O13
14355,8216,O18
14356,8216,O33
14357,8216,R23
14358,8229,D01
14359,8229,D11
14360,8247,C12
14361,8257,D82
14362,8257,E62
14363,8257,H50
14364,8257,H63
14365,8261,D81
14366,8271,C91
14367,8271,D81
14368,8271,D83
14369,8271,D85
14370,8521,C25
14371,8521,C26
14372,8521,D43
14373,8521,L13
14374,8575,C32
14375,8575,E12
14376,8575,E31
14377,8593,D81
14378,8214,D14
14379,8214,E24
14380,8214,E32
14381,8214,R31
14382,8235,D21
14383,8235,D92
14384,8235,G31
14385,8235,L25
14386,8244,D83
14387,8244,O13
14388,8244,O18
14389,8244,Q11
14390,8244,R12
14391,8260,E23
14392,8260,E25
14393,8260,O41
14394,8260,O47
14395,8264,D72
14396,8264,J15
14397,8264,R11
14398,8264,R23
14399,8265,D82
14400,8265,D86
14401,8267,D23
14402,8267,D44
14403,8267,D81
14404,8267,D82
14405,8269,C12
14406,8269,C13
14407,8270,C21
14408,8273,D82
14409,8273,D83
14410,8563,D52
14411,8563,D81
14412,8563,D91
14413,8563,E21
14414,8563,G22
14415,8225,E43
14416,8225,E52
14417,8225,G21
14418,8231,D82
14419,8237,L67
14420,8237,N41
14421,8237,N53
14422,8237,N63
14423,8237,N71
14424,8237,N73
14425,8237,O33
14426,8240,D12
14427,8240,D91
14428,8241,D11
14429,8241,D44
14430,8241,D81
14431,8258,C51
14432,8258,E21
14433,8258,E32
14434,8274,D11
14435,8275,C93
14436,8275,D12
14437,8275,M37
14438,8329,C51
14439,8329,C57
14440,8329,D01
14441,8329,G21
14442,8329,L11
14443,8553,C14
14444,8553,C26
14445,8553,C36
14446,9279,D72
14447,9279,I12
14448,9279,I18
14449,9279,J13
14450,9279,O15
14451,9279,O17
14452,9280,D72
14453,9280,D74
14454,9280,J15
14455,9280,O15
14456,9280,O17
14457,9281,C51
14458,9281,D72
14459,9281,D74
14460,9281,N43
14461,9282,D82
14462,9282,D83
14463,9282,D84
14464,9282,E12
14465,9282,E23
14466,9282,E32
14467,9283,C57
14468,9283,C71
14469,9283,C72
14470,9283,C91
14471,9284,C25
14472,9284,D11
14473,9285,D11
14474,9285,D81
14475,9286,D82
14476,9287,C12
14477,9288,C32
14478,9289,D01
14479,9289,D11
14480,9431,C78
14481,9431,D92
14482,9431,G31
14483,9432,C78
14484,9432,D01
14485,9432,D11
14486,9433,C71
14487,9433,C72
14488,9433,Z13
14489,9434,C71
14490,9435,C14
14491,9435,C26
14492,9436,C58
14493,9436,G13
14494,9437,C23
14495,9437,C33
14496,9437,D72
14497,9437,E02
14498,9437,E23
14499,9437,O17
14500,9437,O43
14501,9438,C14
14502,9438,C26
14503,9439,C14
14504,9439,C26
14505,9440,C72
14506,9440,K42
14507,9442,D81
14508,9442,D82
14509,9442,D86
14510,9442,G22
14511,9442,I13
14512,9443,C51
14513,9443,G21
14514,9443,G32
14515,9443,G33
14516,9444,C78
14517,9444,J12
14518,9445,D21
14519,9445,D42
14520,9445,D82
14521,9445,L12
14522,9446,D11
14523,9446,D14
14524,9446,D81
14525,9447,C55
14526,9447,C58
14527,9447,G12
14528,9448,C23
14529,9448,J12
14530,9448,K36
14531,9449,C26
14532,9449,I12
14533,9449,J13
14534,9449,J16
14535,9450,C73
14536,9450,D82
14537,9450,D86
14538,9451,D11
14539,9451,D44
14540,9451,D83
14541,9452,C72
14542,9452,C73
14543,9452,C78
14544,9452,D86
14545,9453,D21
14546,9453,D23
14547,9453,D81
14548,9453,G34
14549,9453,K12
14550,9454,D11
14551,9454,D44
14552,9454,D81
14553,9455,C73
14554,9455,D11
14555,9455,D83
14556,9455,Z13
14557,9456,C73
14558,9456,D82
14559,9456,D83
14560,9457,D11
14561,9457,D44
14562,9457,D83
14563,9458,D14
14564,9458,H55
14565,9458,I32
14566,9458,I38
14567,9459,D12
14568,9459,L95
14569,9459,L98
14570,9459,O12
14571,9459,O13
14572,9459,Q25
14573,9460,C32
14574,9460,D83
14575,9460,J22
14576,9460,J23
14577,9461,C51
14578,9461,D12
14579,9461,D13
14580,9461,I32
14581,9461,J31
14582,9462,C26
14583,9462,I26
14584,9462,J24
14585,9462,J31
14586,9463,C91
14587,9463,D11
14588,9463,D12
14589,9463,D83
14590,8084,E32
14591,8085,G31
14592,8085,D92
14593,8085,G32
14594,8086,N32
14595,8086,J71
14596,8086,N42
14597,8087,J41
14598,8087,L89
14599,8088,D62
14600,8088,D82
14601,8090,D12
14602,8090,D11
14603,8090,L94
14604,8091,J31
14605,8091,J64
14606,8092,J41
14607,8092,J31
14608,8093,D12
14609,8093,L62
14610,8094,J51
14611,8094,G32
14612,8095,D82
14613,8108,O57
14614,8108,O50
14615,8108,E10
14616,8109,F43
14617,8109,O31
14618,8109,O19
14619,8109,F11
14620,8110,O47
14621,8110,O11
14622,8110,O57
14623,8112,O47
14624,8112,J24
14625,8114,F12
14626,8114,O33
14627,8114,O19
14628,8114,O31
14629,8115,O41
14630,8115,O15
14631,8115,J24
14632,8116,O41
14633,8116,O14
14634,8096,F31
14635,8097,E12
14636,8097,E51
14637,8098,G31
14638,8099,J31
14639,8099,J38
14640,8100,J41
14641,8101,K42
14642,8101,K33
14643,8101,L66
14644,8102,E31
14645,8102,N11
14646,8104,E21
14647,8104,D91
14648,8105,J31
14649,8105,L60
14650,8106,C72
14651,8107,H21
14652,8118,I21
14653,8118,J31
14654,8118,J24
14655,8119,L81
14656,8119,D49
14657,8119,L13
14658,8120,D11
14659,8121,J13
14660,8122,L51
14661,8122,D72
14662,8123,J41
14663,8123,J23
14664,8124,J65
14665,8125,F21
14666,8125,F31
14667,8126,F34
14668,8127,L93
14669,8127,L13
14670,8128,E22
14671,8128,L81
14672,8129,F13
14673,8129,D72
14674,8130,L11
14675,8130,G12
14676,8130,M31
14677,8131,R23
14678,8131,J64
14679,7515,J31
14680,7516,J31
14681,7516,J23
14682,7516,J22
14683,7517,J21
14684,7517,J16
14685,7518,J62
14686,7519,J31
14687,7519,J15
14688,7519,J71
14689,7520,J15
14690,7520,J31
14691,7520,J71
14692,7521,I32
14693,7522,J31
14694,7522,J21
14695,7522,L60
14696,7522,F14
14697,7627,D72
14698,7629,O47
14699,7629,O41
14700,7630,J62
14701,7630,J31
14702,7631,D92
14703,7631,M11
14704,7631,L62
14705,7631,E22
14706,7632,J71
14707,7632,K31
14708,7632,J15
14709,7633,D72
14710,7634,D91
14711,7635,F11
14712,7635,F17
14713,7636,E32
14714,7637,G21
14715,7637,L11
14716,7638,D44
14717,7639,E12
14718,7639,E17
14719,7640,C71
14720,7640,C91
14721,7547,J21
14722,7547,L60
14723,7547,J63
14724,7547,E24
14725,7548,C78
14726,7549,P21
14727,7550,P27
14728,7551,G14
14729,7552,E10
14730,7553,J51
14731,7553,J31
14732,7554,E24
14733,7555,J32
14734,7556,H71
14735,7556,H26
14736,7558,J22
14737,7558,J24
14738,7560,J13
14739,7560,I32
14740,7561,J24
14741,7561,J31
14742,7561,J14
14743,7563,E51
14744,7564,J13
14745,7564,I12
14746,7564,D31
14747,7565,G12
14748,7566,G12
14749,7567,J64
14750,7567,E24
14751,7641,D24
14752,7641,L60
14753,7641,D57
14754,7642,J31
14755,7642,O33
14756,7643,L22
14757,7643,L14
14758,7644,E32
14759,7644,E44
14760,7645,G31
14761,7645,D92
14762,7645,E22
14763,7645,E44
14764,7646,D11
14765,7647,Q28
14766,7648,E58
14767,7648,D72
14768,7649,E24
14769,7649,E32
14770,7650,C78
14771,7524,G12
14772,7524,N21
14773,7524,N22
14774,7525,G34
14775,7525,G32
14776,7526,C62
14777,7526,E24
14778,7526,L60
14779,7527,H20
14780,7527,J22
14781,7528,J22
14782,7528,D39
14783,7529,J41
14784,7529,J64
14785,7529,D44
14786,7531,E51
14787,7531,E31
14788,7531,E24
14789,7532,D11
14790,7569,D24
14791,7569,O11
14792,7569,M21
14793,7569,J23
14794,7570,O34
14795,7572,R12
14796,7573,F13
14797,7573,O57
14798,7574,J11
14799,7574,O33
14800,7575,O16
14801,7576,O41
14802,7577,O31
14803,7578,O47
14804,7578,O53
14805,7579,R12
14806,7609,E31
14807,7609,E52
14808,7610,G12
14809,7611,M37
14810,7612,F34
14811,7613,J52
14812,7614,J23
14813,7614,J65
14814,7614,L81
14815,7615,L62
14816,7615,N62
14817,7615,N42
14818,7616,G12
14819,7617,G31
14820,7618,G12
14821,7618,G14
14822,7589,E24
14823,7589,J31
14824,7590,J62
14825,7590,I18
14826,7590,J28
14827,7591,J14
14828,7591,E21
14829,7591,D12
14830,7592,E21
14831,7592,O41
14832,7593,D91
14833,7594,F23
14834,7594,H87
14835,7594,H32
14836,7595,P31
14837,7595,L32
14838,7596,K41
14839,7596,H57
14840,7596,D43
14841,7597,E10
14842,7597,E32
14843,7598,J51
14844,7598,L71
14845,7619,L11
14846,7619,L60
14847,7619,E58
14848,7620,L93
14849,7620,L11
14850,7620,L13
14851,7621,J23
14852,7621,L60
14853,7622,G21
14854,7623,D90
14855,7623,D50
14856,7623,D11
