index,AuthorID,AuthorName,Sex,NativeLanguage,PhDYear,Note
5100,5734,Timothy J. Besley,Male,English,,
5101,5735,Timothy J. Feddersen,Male,English,,
5102,5736,Timothy J. Gronberg,Male,,,
5103,5737,Timothy J. Kehoe,Male,English,,
5104,5738,Timothy K. M. Beatty,Male,,,
5105,5739,Timothy M. Diette,Male,,,
5106,5740,Timothy M. Smeeding,Male,,,
5107,5741,Timothy N. Cason,Male,English,,
5108,5742,Timothy S. Fuerst,Male,,,
5109,5743,Timothy Simcoe,Male,English,,
5110,5744,Timothy W. Guinnane,Male,,,
5111,5745,Timothy Waidmann,Male,English,,
5112,5746,Tobias B. Switzer,Male,Unknown,,
5113,5747,Tobias J. Moskowitz,Male,English,,
5114,5748,Tobias Kretschmer,Male,Non-English,,
5115,5749,Tobias Lindqvist,Male,Unknown,,
5116,5751,Todd B. Walker,Male,,,
5117,5752,Todd C. Neumann,Male,,,
5118,5753,Todd E. Elder,Male,,,
5119,5754,Todd Keister,Male,English,1998.0,
5120,5755,Todd Rogers,Male,,,
5121,5756,Todd Sandler,Male,,,
5122,5757,Todd Sarver,Male,English,2006.0,
5123,5758,Todd Sinai,Male,,,
5124,5759,Todd Sorensen,Male,,,
5125,5760,Todd Stinebrickner,Male,English,1996.0,
5126,5761,Tom Krebs,Male,Non-English,,
5127,5762,Tom Nicholas,Male,English,,
5128,5763,Tom S. Vogl,Male,English,,
5129,5764,Tom Wilkening,Male,English,,
5130,5765,Tomas Dvorak,Male,,,
5131,5766,Tomas J. Philipson,Male,Non-English,,
5132,5768,Tomas Rodriguez-Barraquer,Male,,,
5133,5769,Tomas Sjöström,Male,,,
5134,5770,Tomasz Piskorski,Male,,,
5135,5771,Tomasz Sadzik,Male,,,
5136,5772,Tomasz Strzalecki,Male,Non-English,2008.0,
5137,5773,Tommaso Nannicini,Male,Non-English,,
5138,5774,Tommaso Valletti,Male,Non-English,,
5139,5775,Tommy Andersson,Male,Non-English,,
5140,5776,Tommy Stamland,Male,,,
5141,5777,Tomomi Tanaka,Female,,,
5142,5778,Tong Li,Male,,1997.0,
5143,5779,Toni M. Whited,Female,English,,
5144,5780,Topi Miettinen,Male,Non-English,,
5145,5781,Tor Jakob Klette,Male,,,
5146,5783,Torben G. Andersen,Male,Non-English,,
5147,5784,Torben Heien Nielsen,Male,,,
5148,5785,Torben Iversen,Male,,,
5149,5786,Torberg Falch,Male,,,
5150,5787,Tore Ellingsen,Male,Non-English,,
5151,5788,Tore Olsen,Male,,,
5152,5789,Torsten Persson,Male,Non-English,1982.0,
5153,5790,Toshiaki Iizuka,Male,Non-English,,
5154,5791,Toshihiko Kawagoe,Male,Non-English,,
5155,5793,Tracy R. Lewis,Male,English,,
5156,5794,Travis Maron,Male,,,
5157,5795,Treb Allen,Male,English,2012.0,
5158,5796,Trevor M. Kollmann,Male,,,
5159,5797,Tridib Sharma,Male,,,
5160,5798,Tristan Reed,Male,,,
5161,5799,Trond E. Olsen,Male,Non-English,,
5162,5800,Troy Davig,Male,,,
5163,5801,Truman A. Clark,Male,Unknown,,
5164,5802,Tsogbadral Galaabaatar,Male,Non-English,,
5165,5803,Tsuneo Ishikawa,Male,Non-English,,
5166,5804,Tullio Jappelli,Male,Non-English,,
5167,5805,Tuomo Vuolteenaho,Male,,,
5168,5806,Ty Turley,Male,,,
5169,5807,Tyler Cowen,Male,,,
5170,5808,Tymon Tatur,Male,Unknown,2003.0,
5171,5809,Uday Rajan,Male,,,
5172,5810,Udo Ebert,Male,Non-English,,
5173,5811,Ujjayant Chakravorty,Male,English,,
5174,5812,Ulf Söderström,Male,Non-English,,
5175,5813,Ulf von Lilienfeld-Toal,Male,,,
5176,5814,Ulrich Doraszelski,Male,,2001.0,
5177,5815,Ulrich J. Wagner,Male,Non-English,,
5178,5816,Ulrich K. Muller,Male,Non-English,2002.0,
5179,5817,Ulrike Malmendier,Female,Non-English,2002.0,
5180,5818,Una Okonkwo Osili,Female,,,
5181,5819,Urban J. Jermann,Male,Non-English,1994.0,
5182,5821,Uri Gneezy,Male,Non-English,1997.0,
5183,5822,Uri M. Possen,Male,English,,
5184,5824,Uriel G. Rothblum,Male,,,
5185,5825,Urs Fischbacher,Male,Non-English,,
5186,5826,Uta Schönberg,Female,Non-English,2004.0,
5187,5827,Uwe Dulleck,Male,Non-English,,
5188,5828,Uwe Sunde,Male,Non-English,2003.0,
5189,5829,Uzi Segal,Male,Non-English,1984.0,
5190,5830,Victor Chernozhukov,Male,Non-English,2000.0,
5191,5831,V. Filipe Martins-da-Rocha,Male,Non-English,,
5192,5832,V. Joseph Hotz,Male,English,,
5193,5833,V. Kerry Smith,Male,English,,
5194,5835,V. Vance Roley,Male,English,,
5195,5836,Val E. Lambson,Male,,,
5196,5837,Valaria P. Vendrzyk,Female,,,
5197,5838,Valentina Nigro,Female,Non-English,,
5198,5839,Valerie A. Ramey,Female,English,,
5199,5840,Valerie Cerra,Female,,,
5200,5841,Valerie R. Bencivenga,Female,,,
5201,5843,Valérie Lechene,Female,Non-English,1993.0,
5202,5844,Vance Martin,Male,English,,
5203,5845,Varadarajan V. Chari,Male,English,1981.0,
5204,5847,Vasco M. Carvalho,Male,Non-English,2008.0,
5205,5848,Vasco d'Orey,Male,,,
5206,5849,Vasiliki Plerou,Female,,,
5207,5850,Vasiliki Skreta,Female,Non-English,2001.0,
5208,5851,Venkat Lakshminarayanan,Male,,,
5209,5852,Venkatesh Bala,Male,,,
5210,5854,Vernon L. Smith,Male,English,,
5211,5855,Veronica Guerrieri,Female,Non-English,2006.0,
5212,5856,Vesna Prasnikar,Female,,,
5213,5857,Vicente Cuñat,Male,,,
5214,5858,Vicente Madrigal,Male,,,
5215,5859,Victor Aguirregabiria,Male,Non-English,1995.0,
5216,5862,Victor Lavy,Male,Non-English,1979.0,
5217,5863,Victor Stango,Male,,1996.0,
5218,5864,Victoria Prowse,Female,,2007.0,
5219,5865,Vijay Krishna,Male,English,1983.0,
5220,5866,Vijay Singal,Male,,,
5221,5867,Vijayendra Rao,Male,English,,
5222,5868,Vikas Chitre,Male,English,,
5223,5869,Vikesh Amin,Male,English,,
5224,5870,Vikrant Vig,Male,,2008.0,
5225,5871,Viktor Todorov,Male,Non-English,2007.0,
5226,5872,Viktor Tsyrennikov,Male,,,
5227,5873,Viktor Winschel,Male,Non-English,,
5228,5874,Villamor Gamponia,Male,,,
5229,5876,Vincent H. Smith,Male,,,
5230,5877,Vincent J. Tarascio,Male,Unknown,,
5231,5878,Vincent P. Crawford,Male,English,1976.0,
5232,5879,Vincenzo Denicolò,Male,Non-English,,
5233,5880,Vincenzo Quadrini,Male,Non-English,1996.0,
5234,5882,Viral V. Acharya,Male,,,
5235,5883,Virgiliu Midrigan,Male,Non-English,2006.0,
5236,5884,Virginia M. Shiller,Female,,,
5237,5885,Virginia Sanchez-Marcos,Female,,,
5238,5886,Vitor Trindade,Male,,,
5239,5887,Vivi Alatas,Female,,,
5240,5888,Vivian Lei,Female,,,
5241,5889,Vivian Z. Yue,Female,Non-English,,
5242,5890,Vjollca Sadiraj,Female,,,
5243,5891,Vladimir G. Spokoiny,Male,,,
5244,5892,Vladimir Korobov,Male,,,
5245,5893,Vladislav Damjanovic,Male,,,
5246,5894,Volker Nocke,Male,Non-English,1999.0,
5247,5895,Volker Wieland,Male,,,
5248,5896,William A. Bomberger,Male,,,
5249,5897,W. Bentley MacLeod,Male,English,,
5250,5898,W. Henry Chiu,Male,Non-English,,
5251,5899,W. John Jordan,Male,Unknown,,
5252,5900,W. Kip Viscusi,Male,English,,
5253,5901,W. Mark Crain,Male,English,,
5254,5902,W. Michael Hanemann,Male,English,,
5255,5903,W. Reed Walker,Male,English,2012.0,
5256,5904,W. Robert Reed,Male,English,,
5257,5905,W. Walker Hanlon,Male,English,2012.0,
5258,5907,Wallace P. Mullin,Male,English,,
5259,5908,Walter Bossert,Male,Non-English,,
5260,5909,Walter Enders,Male,,,
5261,5910,Walter Hettich,Male,,,
5262,5911,Walter N. Thurman,Male,,,
5263,5912,Warren C. Whatley,Male,Unknown,1982.0,
5264,5913,Warren E. Weber,Male,English,,
5265,5915,Wayne E. Ferson,Male,,,
5266,5916,Wayne Vroman,Male,English,,
5267,5917,Wei Li,Female,Non-English,,
5268,5918,Wei Lo,Male,,,
5269,5919,Wei Xiong,Male,Non-English,2001.0,
5270,5920,Wendy A. Stock,Female,English,,
5271,5921,Wenlan Qian,Female,,,
5272,5922,Werner Antweiler,Male,,,
5273,5923,Werner Ploberger,Male,Non-English,,
5274,5924,Werner Roeger,Male,Non-English,,
5275,5925,Werner Stanzl,Male,,,
5276,5926,Werner W. Pommerehne,Male,Non-English,,
5277,5927,Wesley M. Cohen,Male,,,
5278,5928,Wesley Yin,Male,,,
5279,5929,Whitney K. Newey,Male,English,1983.0,
5280,5931,Wieland Müller,Male,,,
5281,5932,Wilbert van der Klaauw,Male,,,
5282,5934,"Wilbur John Coleman, II",Male,English,,
5283,5935,Wilfred J. Ethier,Male,English,,
5284,5936,Willard E. Witte,Male,English,,
5285,5937,Willard G. Manning,Male,,,
5286,5938,Willem H. Buiter,Male,Non-English,,
5287,5939,William A. Barnett,Male,English,,
5288,5941,William A. Pizer,Male,,,
5289,5942,William Adams,Male,,,
5290,5943,William B. English,Male,English,,
5291,5944,William B. Vogt,Male,,,
5292,5945,William B. Walstad,Male,,,
5293,5946,William Bosshardt,Male,,,
5294,5948,William C. Lee,Male,,,
5295,5949,William C. Randolph,Male,Unknown,,
5296,5950,William C. Strange,Male,,,
5297,5951,William C. Wheaton,Male,English,,
5298,5952,William Chan,Male,English,,
5299,5953,William D. Grampp,Male,Unknown,,
5300,5954,William D. Ingram,Male,English,,
5301,5955,William D. Nordhaus,Male,English,,
5302,5956,"William Darity, Jr.",Male,English,,
5303,5957,William E. Becker,Male,,,
5304,5958,William E. Taylor,Male,English,,
5305,5959,William Easterly,Male,English,,
5306,5961,William Fuchs,Male,Non-English,2005.0,
5307,5962,William G. Dewald,Male,English,,
5308,5963,William G. Gale,Male,English,,
5309,5965,William H. Greene,Male,English,,
5310,5966,William H. Sandholm,Male,English,,
5311,5968,William J. Carrington,Male,English,,
5312,5969,William J. Collins,Male,,,
5313,5970,William J. Hausman,Male,English,,
5314,5971,William J. Marshall,Male,,,
5315,5972,William Jack,Male,,,
5316,5973,William L. Silber,Male,,,
5317,5974,William Lazonick,Male,English,,
5318,5975,William M. Boal,Male,,,
5319,5976,William N. Evans,Male,English,,
5320,5977,William N. Goetzmann,Male,,,
5321,5979,William Novshek,Male,,,
5322,5980,"William O. Brown, Jr.",Male,,,
5323,5981,William P. Butz,Male,,,
5324,5982,William P. Rogerson,Male,English,,
5325,5983,William R. Dougan,Male,English,,
5326,5984,William R. Johnson,Male,English,,
5327,5985,William R. Kerr,Male,,,
5328,5986,William R. Zame,Male,English,1970.0,
5329,5987,William S. Krasker,Male,English,,
5330,5988,William Samuelson,Male,English,,
5331,5989,William Sjostrom,Male,English,,
5332,5990,William Troost,Male,,,
5333,5991,William Woolston,Male,,,
5334,5993,Willie Belton,Male,,,
5335,5994,Willis Peterson,Male,English,,
5336,5995,Wim Vijverberg,Male,Non-English,,
5337,5996,Wing Suen,Male,Non-English,1988.0,
5338,5997,Wojciech Kopczuk,Male,Non-English,2001.0,
5339,5998,Wojciech Olszewski,Male,Non-English,2001.0,
5340,5999,Wolfgang Keller,Male,Non-English,1995.0,
5341,6000,Wolfgang Pesendorfer,Male,Non-English,1992.0,
5342,6001,Wolfram Schlenker,Male,Non-English,2003.0,
5343,6002,Won Chang,Male,,,
5344,6003,Woong Yong Park,Male,,,
5345,6004,Wouter Dessein,Male,Non-English,2000.0,
5346,6005,Wouter J. den Haan,Male,Non-English,,
5347,6007,Xavier Freixas,Male,Non-English,,
5348,6008,Xavier Gabaix,Male,Non-English,1999.0,
5349,6009,Xavier Giné,Male,,2001.0,
5350,6010,Xavier Giroud,Male,Non-English,2011.0,
5351,6011,Xavier Mateos-Planas,Male,Non-English,,
5352,6013,Xavier Sala-i-Martin,Male,Non-English,,
5353,6014,Xavier Vives,Male,Non-English,1983.0,
5354,6015,Xenia Matschke,Female,,,
5355,6016,Xianghong Wang,Female,,,
5356,6017,Xianwen Shi,Male,Non-English,2007.0,
5357,6018,Xiao Wei,Male,,,
5358,6019,Xiao-yuan Dong,Female,,,
5359,6020,Xiaoquan (Michael) Zhang,Male,Non-English,,
5360,6021,Xiaodong Zhu,Male,,,
5361,6022,Xiaohong Chen,Female,Non-English,1993.0,
5362,6023,Xiaoji Lin,Male,Non-English,,
5363,6024,Xiaokai Yang,Male,,,
5364,6025,Xiaolin Xing,Female,,,
5365,6027,Xiaoxia Shi,Female,,2011.0,
5366,6028,Xu Cheng,Female,,2010.0,
5367,6029,Xu Tan,Female,,,
5368,6030,Xuanming Su,Male,,,
5369,6031,Xun Tang,Male,Non-English,2008.0,
5370,6032,Yanqin Fan,Female,Non-English,1990.0,
5371,6033,Y. Hossein Farzin,Male,Non-English,,
5372,6035,Yash P. Mehra,Male,English,,
5373,6036,Yacine Aït-Sahalia,Male,Non-English,,
5374,6038,Yair Tauman,Male,Non-English,,
5375,6039,Yale M. Braunstein,Male,,,
5376,6040,Yan Bai,Female,Non-English,2005.0,
5377,6041,Yan Chen,Female,Non-English,1995.0,
5378,6042,Yang Wang,Female,,,
5379,6043,Yaniv Dover,Male,,,
5380,6044,Yann Algan,Male,Non-English,,
5381,6045,Yann Bramoullé,Male,,,
5382,6046,Yannis M. Ioannides,Male,,,
5383,6048,Yaron Azrieli,Male,Non-English,2008.0,
5384,6049,Yaroslav Kryukov,Male,,,
5385,6050,Yasutora Watanabe,Male,Non-English,,
5386,6051,Yaw Nyarko,Male,,,
5387,6052,Yehning Chen,Male,Non-English,,
5388,6053,Yehuda Levy,Male,Non-English,2013.0,
5389,6054,Yeon-Koo Che,Male,Non-English,1991.0,
5390,6055,Yeung Lewis Chan,Male,English,,
5391,6056,Yi Qian,Female,Non-English,,
5392,6057,Yi-Chun Chen,Male,,2009.0,
5393,6058,YiLi Chien,Male,,2006.0,
5394,6059,Yiannis P. Venieris,Male,,,
5395,6060,Yiannis Vailakis,Male,Non-English,,
5396,6062,Yihong Xia,Female,,,
5397,6063,Ying Chen,Female,,2005.0,
5398,6064,Ying Fan,Female,Non-English,2009.0,
5399,6065,Yingyao Hu,Male,Non-English,2003.0,
5400,6066,Yingyi Qian,Male,Non-English,,
5401,6067,Yishay Mansour,Male,Non-English,,
5402,6068,Yishay Yafeh,Male,,,
5403,6069,Yiting Li,Female,Non-English,,
5404,6070,Yixiao Sun,Male,Non-English,2002.0,
5405,6071,Yoav Kislev,Male,Non-English,,
5406,6072,Yoella Bereby-Meyer,Female,,,
5407,6073,Yona Rubinstein,Male,,,
5408,6074,Yong Kim,Male,English,,
5409,6075,Yong-Seok Choi,Male,,,
5410,6076,Yongheng Deng,Male,,1995.0,
5411,6077,Yongmiao Hong,Male,Non-English,1993.0,
5412,6078,Yongseok Shin,Male,Non-English,2004.0,
5413,6079,Yongsung Chang,Male,Non-English,1997.0,
5414,6080,Yoon-Jae Whang,Male,,,
5415,6081,Yoram Barzel,Male,Non-English,,
5416,6082,Yoram Halevy,Male,Non-English,1998.0,
5417,6083,Yoram Kroll,Male,Non-English,,
5418,6084,Yoram Weiss,Male,Non-English,,
5419,6085,Yorgos Y. Papageorgiou,Male,Non-English,,
5420,6086,Yoshihiko Nishiyama,Male,,,
5421,6087,Yoshiyasu Ono,Male,Non-English,,
5422,6088,Yossi Feinberg,Male,Non-English,,
5423,6089,Yosuke Yasuda,Male,Non-English,,
5424,6090,Yoto V. Yotov,Male,,,
5425,6091,Young Han Lee,Male,Non-English,,
5426,6092,Yu Chen,Female,,,
5427,6093,Yu Xie,Male,,,
5428,6094,Yu-Chin Chen,Female,,,
5429,6095,Yu-Chu Shen,Female,,,
5430,6096,Yuanjun Zhang,Female,,,
5431,6097,Yuichi Kitamura,Male,Non-English,1993.0,
5432,6098,Yuichi Noguchi,Male,Non-English,2000.0,
5433,6099,Yuichi Yamamoto,Male,,,
5434,6100,Yuichiro Kamada,Male,Non-English,2012.0,
5435,6101,Yujiro Hayami,Male,Non-English,,
5436,6102,Yuk-fai Fong,Male,Non-English,,
5437,6103,Yuka Ohno,Female,,,
5438,6104,Yukio Koriyama,Male,Non-English,,
5439,6105,Yulia Muzyrya,Female,,,
5440,6106,Yuliy Sannikov,Male,English,2004.0,
5441,6107,Yuming Li,Male,Non-English,,
5442,6108,Yuri Andrienko,Male,,,
5443,6109,Yuriy Gorodnichenko,Male,Non-English,2007.0,
5444,6110,Yusufcan Masatlioglu,Male,Non-English,2005.0,
5445,6111,Yuting Zhang,Female,,,
5446,6112,Yuval Heller,Male,Non-English,,
5447,6113,Yuval Rottenstreich,Male,,,
5448,6114,Yuval Salant,Male,Non-English,,
5449,6115,Yuyu Chen,Male,Non-English,,
5450,6116,Yves Sprumont,Male,Non-English,1990.0,
5451,6117,Yves Zenou,Male,Non-English,1991.0,
5452,6118,Zacharias Maniadis,Male,,,
5453,6119,Zaifu Yang,Male,Non-English,,
5454,6120,Zengjing Chen,Male,,,
5455,6121,Zeynep K. Hansen,Female,,,
5456,6122,Zheng Liu,Male,Non-English,1997.0,
5457,6123,Zheng Song,Male,Non-English,,
5458,6124,Zhi Wang,Male,,,
5459,6125,Zhiguo He,Male,Non-English,2008.0,
5460,6126,Zhijie Xiao,Male,,1997.0,
5461,6127,Zhijun Chen,Male,Non-English,,
5462,6128,Zhikang Eric Chua,Male,,,
5463,6129,Zhiqiang Liu,Male,,,
5464,6130,Zhiwei Zhang,Male,,,
5465,6131,Zhiwu Chen,Male,Non-English,,
5466,6132,Zhongjun Qu,Male,,2005.0,
5467,6133,Zhongmin Wang,Male,Non-English,,
5468,6134,Zhongyang Zhang,Male,,,
5469,6135,Zhu Wang,Male,Non-English,,
5470,6136,Zili Yang,Female,,,
5471,6137,Zoltan J. Acs,Male,,,
5472,6138,Zoran Ivković,Male,,,
5473,6139,Zvi Bodie,Male,,,
5474,6140,Zvi Eckstein,Male,Non-English,1981.0,
5475,6142,Zvi Hercowitz,Male,Non-English,,
5476,6143,Zvi Safra,Male,Non-English,,
5477,6144,Zvika Neeman,Male,Non-English,1995.0,
5478,6145,Ákos Valentinyi,Male,,,
5479,6146,Álmos Telegdy,Male,,,
5480,6147,Áureo de Paula,Male,Non-English,2006.0,
5481,6148,Òscar Jordà,Male,Non-English,1997.0,
5482,6149,André de Palma,Male,Non-English,1988.0,
5483,6150,J. P. Evans,Male,Unknown,,
5484,6151,Heejoon Kang,Male,,,
5485,6152,Irma Adelman,Female,English,,
5486,6153,Feike C. Drost,Male,Non-English,,
5487,6154,Martin Bronfenbrenner,Male,English,,
5488,6156,Eithan Hochman,Male,Non-English,,
5489,6157,Prasanta Chandra Mahalanobis,Male,English,,
5490,6158,Stefan Mittnik,Male,Non-English,,
5491,6159,Michael A. Magdalinos,Male,Non-English,,
5492,6160,Bernard van Praag,Male,Non-English,,
5493,6162,Richard Bellman,Male,English,,
5494,6163,V. K. Murthy,Male,English,,
5495,6164,James Tobin,Male,English,,
5496,6165,Anthony G. Lawrence,Male,English,,
5497,6166,Talbot Page,Male,,,
5498,6167,C. Christian von Weizsäcker,Male,Non-English,,
5499,6168,R. P. Parks,Male,Unknown,,
5500,6170,Roy Radner,Male,English,,
5501,6171,Terje Lensberg,Male,Non-English,,
5502,6172,Yoshitsugu Kanemoto,Male,Non-English,,
5503,6174,Ahsan Mansur,Male,,,
5504,6175,Kajal Lahiri,Male,,,
5505,6176,Takao Fujimoto,Male,Non-English,,
5506,6177,"Roman L. Weil, Jr.",Male,English,,
5507,6178,Franco Modigliani,Male,Non-English,,
5508,6179,D. K. Ray-Chaudhuri,Male,,,
5509,6180,Dagobert L. Brito,Male,English,,
5510,6181,Richard C. Kao,Male,Unknown,,
5511,6182,Stanley R. Pliska,Male,English,,
5512,6183,John M. Hartwick,Male,English,,
5513,6184,John Gurland,Male,Unknown,,
5514,6185,Willard T. Carleton,Male,English,,
5515,6186,John R. Meyer,Male,,,
5516,6187,Edward Saibel,Male,Unknown,,
5517,6189,P. R. Nayak,Male,English,,
5518,6190,Hamid Habibagahi,Male,,,
5519,6191,Peter Schmidt,Male,English,,
5520,6192,Ibrahim Elbadawi,Male,,,
5521,6193,Kunio Kawamata,Male,Non-English,,
5522,6194,David A. Wilton,Male,English,,
5523,6195,Henry Jacob Landau,Male,English,,
5524,6196,Richard M. Goodwin,Male,English,,
5525,6197,Ian Domowitz,Male,,,
5526,6198,Thomas F. Cargill,Male,English,,
5527,6199,James B. Ramsey,Male,English,,
5528,6200,"George F. Rhodes, Jr.",Male,English,,
5529,6201,Graham A. Crothall,Male,Unknown,,
5530,6203,Miyoji Hayakawa,Male,Non-English,,
5531,6204,P. R. Krishnaiah,Male,,,
5532,6205,Jesus Seade,Male,Non-English,,
5533,6206,Carl F. Christ,Male,English,,
5534,6207,Warren Eugene Johnston,Male,,,
5535,6208,Yasuo Murata,Male,Non-English,,
5536,6209,R. W. Gieseman,Male,,,
5537,6210,Joan-María Esteban,Male,Non-English,,
5538,6211,Malcolm R. Gray,Male,,,
5539,6212,Martin Shubik,Male,English,,
5540,6213,Victor Polterovich,Male,Non-English,,
5541,6214,David Canning,Male,English,,
5542,6215,Ernest W. Adams,Male,,,
5543,6216,Chung-Ming Kuan,Male,,,
5544,6217,Clem Tisdell,Male,English,,
5545,6218,Paul E. Smith,Male,English,,
5546,6219,Nagesh S. Revankar,Male,English,,
5547,6220,Uday S. Karmarkar,Male,English,,
5548,6221,Maurice Marchand,Male,Unknown,,
5549,6222,Quan Wen,Male,Non-English,,
5550,6223,William D. O'Neill,Male,Unknown,,
5551,6224,Morton I. Kamien,Male,English,,
5552,6225,R. Duncan Luce,Male,English,,
5553,6226,James B. McDonald,Male,English,,
5554,6227,Sam Ouliaris,Male,,,
5555,6228,Kiyoshi Kuga,Male,Non-English,,
5556,6229,Henry Teicher,Male,English,,
5557,6230,Peter Schönfeld,Male,English,,
5558,6231,Gordon M. Kaufman,Male,English,,
5559,6232,Pan A. Yotopoulos,Male,,,
5560,6233,Philippe Carré,Male,Non-English,,
5561,6234,Phḁm Chí Thānh,Male,,,
5562,6235,Alvin C. Egbert,Male,English,,
5563,6236,V. N. Murti,Male,Unknown,,
5564,6237,Sajal Lahiri,Male,English,,
5565,6238,James E. Foster,Male,,,
5566,6239,Takao Kobayashi,Male,Non-English,,
5567,6240,Richard E. Wendell,Male,English,,
5568,6241,Clifford L. F. Attfield,Male,,,
5569,6242,Alan Duncan,Male,,,
5570,6243,René Roy,Male,Non-English,,
5571,6244,Robert C. Bushnell,Male,,,
5572,6245,Alan Powell,Male,English,,
5573,6246,L. M. Dudkin,Male,Non-English,,
5574,6247,Donald W. Katzner,Male,English,,
5575,6249,Allan M. Feldman,Male,English,,
5576,6250,Phillip Nelson,Male,English,,
5577,6251,Stephen E. Satchell,Male,Unknown,,
5578,6252,A. Ronald Gallant,Male,English,,
5579,6253,John P. Laitner,Male,English,,
5580,6254,Hrishikesh D. Vinod,Male,English,,
5581,6256,Michael Stutzer,Male,Non-English,,
5582,6258,Gwyn B. Aneuryn-Evans,Male,English,,
5583,6259,Victor Ginsburgh,Male,Non-English,,
5584,6260,Gérald LeBlanc,Male,Non-English,,
5585,6261,Darrell Duffie,Male,English,1984.0,
5586,6262,Michael K. Evans,Male,Unknown,,
5587,6263,Michael C. Lovell,Male,English,,
5588,6264,Wolfgang Härdle,Male,Non-English,,
5589,6267,Mario Ephemerella,Male,,,
5590,6269,Barbara R. Bergmann,Female,English,,
5591,6270,M. B. Bouissou,Male,Non-English,,
5592,6271,Sydney N. Afriat,Male,Unknown,,
5593,6272,N. K. Choudhry,Male,English,,
5594,6273,Leo A. Goodman,Male,English,,
5595,6274,Ian Jewitt,Male,English,,
5596,6275,John A. Weymark,Male,English,,
5597,6276,Jean-Jacques Laffont,Male,Non-English,,
5598,6277,Grant H. Hillier,Male,English,,
5599,6279,F. C. Palm,Male,Non-English,,
5600,6281,José A. Scheinkman,Male,Non-English,,
5601,6282,Martin J. Browning,Male,English,,
5602,6284,Forrest D. Nelson,Male,English,,
5603,6285,John Maybee,Male,,,
5604,6286,Kevin Roberts,Male,English,,
5605,6287,Yair Mundlak,Male,Non-English,,
5606,6288,Wolfgang Mayer,Male,Unknown,,
5607,6289,Tadek I. Matuszewski,Male,English,,
5608,6290,Peter B. Morgan,Male,English,,
5609,6291,S. T. Sathe,Male,,,
5610,6292,James N. Morgan,Male,English,,
5611,6293,Homer Erekson,Male,,,
5612,6294,Michael Murray,Male,English,,
5613,6295,Martine Quinzii,Female,Non-English,,
5614,6296,Garry David Alan Phillips,Male,English,,
5615,6298,J. Sandee,Male,Non-English,,
5616,6299,Bruce L. Miller,Male,English,,
5617,6300,David Pollard,Male,,,
5618,6303,Robert A. Meyer,Male,,,
5619,6304,Bianca L. De Stavola,Female,Non-English,,
5620,6305,Anjan Mukherji,Male,English,,
5621,6306,C. D. Aliprantis,Male,,,
5622,6308,Richard T. Baillie,Male,English,,
5623,6310,Wolfgang Polasek,Male,Non-English,,
5624,6311,David A. Dickey,Male,,,
5625,6312,Zivia S. Wurtele,Female,Unknown,,
5626,6313,John Pesek,Male,Unknown,,
5627,6315,Murray Brown,Male,English,,
5628,6317,John L. Newman,Male,Unknown,,
5629,6318,Roger J. Bowden,Male,English,,
5630,6319,Allen R. Ferguson,Male,English,,
5631,6320,Christian Gouriéroux,Male,Non-English,1982.0,
