,combined
1242,UD: 200706
1243,AN: 0914272
1244,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1245,"TI: Democracy, Visibility and Public Good Provision"
1246,"AU: Mani, Anandi, Mukand, Sharun"
1247,"AF: Williams College and Boston U, Tufts U"
1248,"SO: Journal of Development Economics, 83(2), July 2007, pp. 506-29"
1249,IS: 0304-3878
1250,AV: http://www.sciencedirect.com/science/journal/03043878
1251,DT: Journal Article
1252,PY: 2007
1253,"DE: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior D72Public Goods H41"
1254,"KY: Democracy, Public Goods"
1255,LA: English
1256,UD: 200706
1257,AN: 0914273
1258,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1259,TI: An Efficiency and Welfare Classification of Rationing by Waiting in the Presence of Bribery
1260,"AU: Kulshreshtha, Praveen"
1261,AF: Indian Institute of Technology Roorkee
1262,"SO: Journal of Development Economics, 83(2), July 2007, pp. 530-48"
1263,IS: 0304-3878
1264,AV: http://www.sciencedirect.com/science/journal/03043878
1265,DT: Journal Article
1266,PY: 2007
1267,"DE: Allocative Efficiency, Cost-Benefit Analysis D61Bureaucracy, Administrative Processes in Public Organizations, Corruption D73Illegal Behavior and the Enforcement of Law K42"
1268,"KY: Bribery, Efficiency, Welfare"
1269,LA: English
1270,UD: 200706
1271,AN: 0914274
1272,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1273,TI: Quality-Enhancing Trade Liberalization
1274,"AU: Eswaran, Mukesh, Kotwal, Ashok"
1275,"AF: U British Columbia, U British Columbia"
1276,"SO: Journal of Development Economics, 83(2), July 2007, pp. 549-61"
1277,IS: 0304-3878
1278,AV: http://www.sciencedirect.com/science/journal/03043878
1279,DT: Journal Article
1280,PY: 2007
1281,"DE: Neoclassical Models of Trade F11Trade Policy, International Trade Organizations F13Information and Product Quality, Standardization and Compatibility L15"
1282,"KY: Quality, Trade"
1283,LA: English
1284,UD: 200706
1285,AN: 0914275
1286,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1287,TI: Does Financial Liberalization Improve the Allocation of Investment? Micro-evidence from Developing Countries
1288,"AU: Galindo, Arturo, Schiantarelli, Fabio, Weiss, Andrew"
1289,"AF: U Andes, Boston College and IZA, Bonn, Boston U"
1290,"SO: Journal of Development Economics, 83(2), July 2007, pp. 562-87"
1291,IS: 0304-3878
1292,AV: http://www.sciencedirect.com/science/journal/03043878
1293,DT: Journal Article
1294,PY: 2007
1295,"DE: Financial Institutions and Services: Government Policy and Regulation G28Capital Budgeting, Fixed Investment and Inventory Studies, Capacity G31Industrialization, Manufacturing and Service Industries, Choice of Technology O14Economic Development: Financial Markets, Saving and Capital Investment, Corporate Finance and Governance O16"
1296,"KY: Developing Countries, Financial Liberalization, Investment"
1297,GD: LDCs
1298,LA: English
1299,UD: 200706
1300,AN: 0914276
1301,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1302,TI: China's (Uneven) Progress against Poverty
1303,"AU: Ravallion, Martin, Chen, Shaohua"
1304,"AF: World Bank, World Bank"
1305,"SO: Journal of Development Economics, 82(1), January 2007, pp. 1-42"
1306,IS: 0304-3878
1307,AV: http://www.sciencedirect.com/science/journal/03043878
1308,DT: Journal Article
1309,PY: 2007
1310,"AB: While the incidence of extreme poverty fell dramatically in China over 1980-2001, progress was uneven over time and across provinces. Rural areas accounted for the bulk of the gains to the poor, though migration to urban areas helped. Rural economic growth was far more important to national poverty reduction than urban economic growth, agriculture played a far more important role than the secondary or tertiary sources of GDP. Taxation of farmers and inflation hurt the poor, local government spending helped them in absolute terms, external trade had little short-term impact. Provinces starting with relatively high inequality saw slower progress against poverty, due both to lower growth and a lower growth elasticity of poverty reduction."
1311,"DE: Measurement and Analysis of Poverty I32Welfare, Well-Being, and Poverty: Government Programs, Provision and Effects of Welfare Programs I38Economic Development: Human Resources, Human Development, Income Distribution, Migration O15Economic Development: Urban, Rural, Regional, and Transportation Analysis, Housing, Infrastructure O18Measurement of Economic Growth, Aggregate Productivity, Cross-Country Output Convergence O47Socialist Systems and Transitional Economies: Urban, Rural, and Regional Economics P25Socialist Institutions and Their Transitions: Consumer Economics, Health, Education and Training: Welfare, Income, Wealth, and Poverty P36"
1312,"KY: Economic Growth, GDP, Growth, Migration, Poor, Poverty, Rural Economics, Rural, Urban"
1313,GD: China
1314,GR: Asia
1315,LA: English
1316,UD: 200702
1317,AN: 0886527
1318,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1319,TI: Clusters and Comparative Advantage: Implications for Industrial Policy
1320,"AU: Rodriguez-Clare, Andres"
1321,AF: PA State U
1322,"SO: Journal of Development Economics, 82(1), January 2007, pp. 43-57"
1323,IS: 0304-3878
1324,AV: http://www.sciencedirect.com/science/journal/03043878
1325,DT: Journal Article
1326,PY: 2007
1327,"AB: Cases of industrial agglomeration or ""clusters"" arise in the presence of industry-specific and local externalities, also called Marshallian externalities. The standard argument is that such externalities may justify a policy of infant-industry protection to allow and encourage clusters to emerge. In this paper I explore this carefully, and show that different policy implications emerge under a more realistic modeling of clusters. In particular, rather than distorting prices to promote clusters in ""advanced sectors"" that may exhibit strong clustering possibilities, countries should focus instead on promoting clustering in current sectors, which have revealed to have the strongest comparative advantage. Import substitution is not a proper way to achieve this."
1328,"DE: Industrial Policy, Sectoral Planning Methods L52Other Spatial Production and Pricing Analysis R32"
1329,KY: Industrial Policy
1330,LA: English
1331,UD: 200702
1332,AN: 0886528
1333,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1334,TI: The Curse and Blessing of Fixed Specific Factors in Small-Open Economies
1335,"AU: Guillo, Maria Dolores, Perez-Sebastian, Fidel"
1336,"AF: U Alicante, U Alicante"
1337,"SO: Journal of Development Economics, 82(1), January 2007, pp. 58-78"
1338,IS: 0304-3878
1339,AV: http://www.sciencedirect.com/science/journal/03043878
1340,DT: Journal Article
1341,PY: 2007
1342,"AB: This paper investigates how a country's specific-factor endowment affects its long-run economic performance. We build an open-economy version of the two-sector neoclassical growth model in which we introduce fixed industry-specific inputs in both activities. We show that differences in input shares between sectors can contribute to explain why nations that seem to have similar factor endowments can show very different income levels. In particular, under (productivity-adjusted) factor-price equalization, larger amounts of factors specific to the industry with a lower (larger) labor share lead the economy to enjoy larger (smaller) long-run income levels. The model can also account for overtaking episodes between countries along their development paths."
1343,"DE: Economic Growth of Open Economies F43One, Two, and Multisector Growth Models O41"
1344,"KY: Growth, Open Economies, Open Economy"
1345,LA: English
1346,UD: 200702
1347,AN: 0886529
1348,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1349,TI: Market Access for Sale
1350,"AU: Kee, Hiau Looi, Olarreaga, Marcelo, Silva, Peri"
1351,"AF: World Bank, World Bank, U ND"
1352,"SO: Journal of Development Economics, 82(1), January 2007, pp. 79-94"
1353,IS: 0304-3878
1354,AV: http://www.sciencedirect.com/science/journal/03043878
1355,DT: Journal Article
1356,PY: 2007
1357,"AB: This paper focuses on the links between foreign lobbying and preferential market access granted by the United States' government to exporters in the rest of the Americas. We first develop a simple framework based on Grossman and Helpman [Grossman, G., Helpman, E., 1994. Protection for sale. American Economic Review 84 (4) 833-850.] to explain how lobbying by foreign firms affects their preferential access to the United States market. We then estimate the model using data on tariff preferences and lobby contributions for the 34 countries in the region. Empirical results suggest that foreign lobbying is an important force behind preferential market access to the United States. The structural estimates indicate that the weight given to foreign lobby contributions in the United States' government objective function is five times higher than the weight granted to tariff revenue forgone due to preferences. Thus, our results indicate that market access is up for sale and foreign lobbies are buying it."
1358,"DE: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior D72Trade Policy, International Trade Organizations F13"
1359,"KY: Government, Lobbying, Protection"
1360,GD: N. America
1361,GR: Northern America
1362,LA: English
1363,UD: 200702
1364,AN: 0886530
1365,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1366,TI: Who Gains from Non-collusive Corruption?
1367,"AU: Foellmi, Reto, Oechslin, Manuel"
1368,"AF: Institute for Empirical Research in Economics, U Zurich, Institute for Empirical Research in Economics, U Zurich"
1369,"SO: Journal of Development Economics, 82(1), January 2007, pp. 95-119"
