,index,ArticleID,Journal,Title,PubDate
9355,9355,9358,P&P,Organizational Culture and Performance,2015-05-01
9356,9356,9359,P&P,"Corporate Culture, Societal Culture, and Institutions",2015-05-01
9357,9357,9360,P&P,Understanding Ethnic Identity in Africa: Evidence from the Implicit Association Test (IAT),2015-05-01
9358,9358,9361,P&P,Religion and Innovation,2015-05-01
9359,9359,9362,P&P,Measuring Vote-Selling: Field Evidence from the Philippines,2015-05-01
9360,9360,9363,P&P,"More Money, More Problems? Can High Pay Be Coercive and Repugnant?",2015-05-01
9361,9361,9364,P&P,Sacred Values? The Effect of Information on Attitudes toward Payments for Human Organs,2015-05-01
9362,9362,9365,P&P,Deciding When to Quit: Reference-Dependence over Slot Machine Outcomes,2015-05-01
9363,9363,9366,P&P,Testing for the Disposition Effect on Optimal Stopping Decisions,2015-05-01
9364,9364,9367,P&P,Loss Aversion in Post-Sale Purchases of Consumer Products and Their Substitutes,2015-05-01
9365,9365,9368,P&P,Bankruptcy Rates among NFL Players with Short-Lived Income Spikes,2015-05-01
9366,9366,9369,P&P,Principles of (Behavioral) Economics,2015-05-01
9367,9367,9370,P&P,Teaching a Behavioral Economics Elective: Highlighting the Science of Economics,2015-05-01
9368,9368,9371,P&P,Behavioral Economics and Public Policy 102: Beyond Nudging,2015-05-01
9369,9369,9372,P&P,Standing United or Falling Divided? High Stakes Bargaining in a TV Game Show,2015-05-01
9370,9370,9373,P&P,Cooperation in a Dynamic Fishing Game: A Framed Field Experiment,2015-05-01
9371,9371,9374,P&P,I Take Care of My Own: A Field Study on How Leadership Handles Conflict between Individual and Collective Incentives,2015-05-01
9372,9372,9375,P&P,Liquidity in Retirement Savings Systems: An International Comparison,2015-05-01
9373,9373,9376,P&P,The Composition Effect of Consumption around Retirement: Evidence from Singapore,2015-05-01
9374,9374,9377,P&P,Defined Contribution Pension Plans: Mutual Fund Asset Allocation Changes,2015-05-01
9375,9375,9378,P&P,The Retirement Consumption Puzzle in China,2015-05-01
9376,9376,9379,P&P,Do Private Equity Owned Firms Have Better Management Practices?,2015-05-01
9377,9377,9380,P&P,Formal Measures in Informal Management: Can a Balanced Scorecard Change a Culture?,2015-05-01
9378,9378,9381,P&P,The Real Effects of Relational Contracts,2015-05-01
9379,9379,9382,P&P,The Impact of Ethnic Diversity in Bureaucracies: Evidence from the Nigerian Civil Service,2015-05-01
9380,9380,9383,P&P,Do Natural Field Experiments Afford Researchers More or Less Control Than Laboratory Experiments?,2015-05-01
9381,9381,9384,P&P,Heterogeneous Treatment Effects in Impact Evaluation,2015-05-01
9382,9382,9385,P&P,Learning from Experiments When Context Matters,2015-05-01
9383,9383,9386,P&P,A Measure of Robustness to Misspecification,2015-05-01
9384,9384,9387,P&P,Machine Learning Methods for Demand Estimation,2015-05-01
9385,9385,9388,P&P,Post-Selection and Post-Regularization Inference in Linear Models with Many Controls and Instruments,2015-05-01
9386,9386,9389,P&P,Prediction Policy Problems,2015-05-01
9387,9387,9390,P&P,Can Online Learning Bend the Higher Education Cost Curve?,2015-05-01
9388,9388,9391,P&P,Evaluating Econometric Evaluations of Post-Secondary Aid,2015-05-01
9389,9389,9392,P&P,Connecting Student Loans to Labor Market Outcomes: Policy Lessons from Chile,2015-05-01
9390,9390,9393,P&P,What High-Achieving Low-Income Students Know about College,2015-05-01
9391,9391,9394,P&P,Factoryless Goods Producing Firms,2015-05-01
9392,9392,9395,P&P,How Well Is US Intrafirm Trade Measured?,2015-05-01
9393,9393,9396,P&P,Multinational Production: Data and Stylized Facts,2015-05-01
9394,9394,9397,P&P,Markup and Cost Dispersion across Firms: Direct Evidence from Producer Surveys in Pakistan,2015-05-01
9395,9395,9398,P&P,Informal Employment in a Growing and Globalizing Low-Income Country,2015-05-01
9396,9396,9399,P&P,Trade Liberalization and the Skill Premium: A Local Labor Markets Approach,2015-05-01
9397,9397,9400,P&P,History and the Sizes of Cities,2015-05-01
9398,9398,9401,P&P,Declining Mortality Inequality within Cities during the Health Transition,2015-05-01
9399,9399,9402,P&P,Killer Cities: Past and Present,2015-05-01
9400,9400,9403,P&P,The Impact of Temporary Protected Status on Immigrants' Labor Market Outcomes,2015-05-01
9401,9401,9404,P&P,The Labor Market Impacts of Forced Migration,2015-05-01
9402,9402,9405,P&P,The Impact of Economic Freedom on the Black/White Income Gap,2015-05-01
9403,9403,9406,P&P,"Income Inequality, Capitalism, and Ethno-linguistic Fractionalization",2015-05-01
9404,9404,9407,P&P,Falling through the Cracks? Grade Retention and School Dropout among Children of Likely Unauthorized Immigrants,2015-05-01
9405,9405,9408,P&P,Academic Undermatching of High-Achieving Minority Students: Evidence from Race-Neutral and Holistic Admissions Policies,2015-05-01
9406,9406,9409,P&P,"Household Asset Allocation, Offspring Education, and the Sandwich Generation",2015-05-01
9407,9407,9410,P&P,An A for Effort,2015-05-01
9408,9408,9411,P&P,Trust and Reciprocity between Spouses in India,2015-05-01
9409,9409,9412,P&P,Can Alcohol Prohibition Reduce Violence against Women?,2015-05-01
9410,9410,9413,P&P,The Labor Supply Effects of Delayed First Birth,2015-05-01
9411,9411,9414,P&P,Child Gender and Parental Inputs: No More Son Preference in Korea?,2015-05-01
9412,9412,9415,P&P,Demand Shocks and Open Economy Puzzles,2015-05-01
9413,9413,9416,P&P,Macroeconomic Uncertainty Indices Based on Nowcast and Forecast Error Distributions,2015-05-01
9414,9414,9417,P&P,FOMC Forward Guidance and Investor Beliefs,2015-05-01
9415,9415,9418,P&P,(Indirect) Input Linkages,2015-05-01
9416,9416,9419,JPE,Standard-Essential Patents,2015-06-01
9417,9417,9420,JPE,Robust Comparative Statics in Large Dynamic Economies,2015-06-01
9418,9418,9421,JPE,"Women and Power: Unpopular, Unwilling, or Held Back?",2015-06-01
9419,9419,9422,JPE,"Young, Old, Conservative, and Bold: The Implications of Heterogeneity and Finite Lives for Asset Pricing",2015-06-01
9420,9420,9423,JPE,Environmental Regulations and Corruption: Automobile Emissions in Mexico City,2015-06-01
9421,9421,9424,AER,Consumer Search and Double Marginalization,2015-06-01
9422,9422,9425,AER,Government Policy with Time Inconsistent Voters,2015-06-01
9423,9423,9426,AER,Trafficking Networks and the Mexican Drug War,2015-06-01
9424,9424,9427,AER,Clientelism in Indian Villages,2015-06-01
9425,9425,9428,AER,The Value of Democracy: Evidence from Road Building in Kenya,2015-06-01
9426,9426,9429,AER,Fertility and Childlessness in the United States,2015-06-01
9427,9427,9430,AER,Endogenous Liquidity and the Business Cycle,2015-06-01
9428,9428,9431,ECA,Investment and Competitive Matching,2015-05-01
9429,9429,9432,ECA,Large Matching Markets as Two-Sided Demand Systems,2015-05-01
9430,9430,9433,ECA,Tenable Strategy Blocks and Settled Equilibria,2015-05-01
9431,9431,9434,ECA,The Farsighted Stable Set,2015-05-01
9432,9432,9435,ECA,Sieve Wald and QLR Inferences on Semi/Nonparametric Conditional Moment Models,2015-05-01
9433,9433,9436,ECA,Parametric Inference and Dynamic State Recovery from Option Panels,2015-05-01
9434,9434,9437,ECA,Grouped Patterns of Heterogeneity in Panel Data,2015-05-01
9435,9435,9438,ECA,Identification of Nonseparable Models Using Instruments With Small Support,2015-05-01
9436,9436,9439,ECA,Identification of Nonseparable Triangular Models With Discrete Instruments,2015-05-01
9437,9437,9440,ECA,The Economics of Counterfeiting,2015-05-01
9438,9438,9441,ECA,Corrigendum to “Discounted Stochastic Games With No Stationary Nash Equilibrium: Two Examples”,2015-05-01
9439,9439,9442,ECA,Equilibria in Health Exchanges: Adverse Selection versus Reclassification Risk,2015-07-01
9440,9440,9443,ECA,Trade Credit and the Propagation of Corporate Failure: An Empirical Analysis,2015-07-01
9441,9441,9444,ECA,Dynamic Marriage Matching: An Empirical Framework,2015-07-01
9442,9442,9445,ECA,"Commitment, Flexibility, and Optimal Screening of Time Inconsistency",2015-07-01
9443,9443,9446,ECA,Savage in the Market,2015-07-01
9444,9444,9447,ECA,Power Enhancement in High-Dimensional Cross-Sectional Tests,2015-07-01
9445,9445,9448,ECA,Linear Regression for Panel With Unknown Number of Factors as Interactive Fixed Effects,2015-07-01
9446,9446,9449,ECA,A Test of Exogeneity Without Instrumental Variables in Models With Bunching,2015-07-01
9447,9447,9450,ECA,Impatience versus Incentives,2015-07-01
9448,9448,9451,ECA,Tight Revenue Bounds With Possibilistic Beliefs and Level-k Rationality,2015-07-01
9449,9449,9452,ECA,A Dynamic Reinterpretation of Nash Bargaining With Endogenous Threats,2015-07-01
9450,9450,9453,ECA,A Theory of the Stakeholder Corporation,2015-09-01
9451,9451,9454,ECA,Knightian Analysis of the Vickrey Mechanism,2015-09-01
9452,9452,9455,ECA,Strategic Learning and the Topology of Social Networks,2015-09-01
9453,9453,9456,ECA,Truthful Equilibria in Dynamic Bayesian Games,2015-09-01
9454,9454,9457,ECA,Efficient Competition Through Cheap Talk: The Case of Competing Auctions,2015-09-01
9455,9455,9458,ECA,Poverty and Self-Control,2015-09-01
9456,9456,9459,ECA,The Value of Free Water: Analyzing South Africa's Free Basic Water Policy,2015-09-01
9457,9457,9460,ECA,"Sign Restrictions, Structural Vector Autoregressions, and Useful Prior Information",2015-09-01
9458,9458,9461,ECA,Sharing Rule Identification for General Collective Consumption Models,2015-09-01
9459,9459,9462,ECA,A Test for Instrument Validity,2015-09-01
9460,9460,9463,ECA,Identifying Higher-Order Rationality,2015-09-01
9461,9461,9464,ECA,Moral Hazard in High Office and the Dynamics of Aristocracy,2015-11-01
9462,9462,9465,ECA,The Economics of Density: Evidence from the Berlin Wall,2015-11-01
9463,9463,9466,ECA,Leverage and Default in Binomial Economies: A Complete Characterization,2015-11-01
9464,9464,9467,ECA,Entry and Exit in OTC Derivatives Markets,2015-11-01
9465,9465,9468,ECA,"Promotion, Turnover, and Compensation in the Executive Labor Market",2015-11-01
9466,9466,9469,ECA,Stochastic Choice and Revealed Perturbed Utility,2015-11-01
9467,9467,9470,ECA,Identification Properties of Recent Production Function Estimators,2015-11-01
9468,9468,9471,ECA,Inference on Causal Effects in a Generalized Regression Kink Design,2015-11-01
9469,9469,9472,ECA,Equivalence Between Out-of-Sample Forecast Comparisons and Wald Statistics,2015-11-01
9470,9470,9473,AER,An Empirical Model of the Medical Match,2015-07-01
9471,9471,9474,AER,"Financial Entanglement: A Theory of Incomplete Integration, Leverage, Crashes, and Contagion",2015-07-01
9472,9472,9475,AER,"Banking, Liquidity, and Bank Runs in an Infinite Horizon Economy",2015-07-01
9473,9473,9476,AER,Do Firms Underinvest in Long-Term Research? Evidence from Cancer Clinical Trials,2015-07-01
9474,9474,9477,AER,"Acquisitions, Productivity, and Profitability: Evidence from the Japanese Cotton Spinning Industry",2015-07-01
9475,9475,9478,AER,Team Contests with Multiple Pairwise Battles,2015-07-01
9476,9476,9479,AER,Vertical Contracting with Informational Opportunism,2015-07-01
9477,9477,9480,AER,"Revealed Preference, Rational Inattention, and Costly Information Acquisition",2015-07-01
9478,9478,9481,AER,Estimating a War of Attrition: The Case of the US Movie Theater Industry,2015-07-01
9479,9479,9482,AER,"Comment on ""Risk Preferences Are Not Time Preferences"": On the Elicitation of Time Preference under Conditions of Risk",2015-07-01
9480,9480,9483,AER,"Comment on ""Risk Preferences Are Not Time Preferences"": Balancing on a Budget Line",2015-07-01
9481,9481,9484,AER,"Comment on ""Risk Preferences Are Not Time Preferences"": Separating Risk and Time Preference",2015-07-01
9482,9482,9485,AER,Risk Preferences Are Not Time Preferences: Reply,2015-07-01
9483,9483,9486,AER,"Yours, Mine, and Ours: Do Divorce Laws Affect the Intertemporal Behavior of Married Couples?",2015-08-01
9484,9484,9487,AER,Country Solidarity in Sovereign Crises,2015-08-01
9485,9485,9488,AER,State Capacity and Economic Development: A Network Approach,2015-08-01
9486,9486,9489,AER,Crossing Party Lines: The Effects of Information on Redistributive Politics,2015-08-01
9487,9487,9490,AER,"Health Insurance for ""Humans"": Information Frictions, Plan Choice, and Consumer Welfare",2015-08-01
9488,9488,9491,AER,Evaluating Behaviorally Motivated Policy: Experimental Evidence from the Lightbulb Market,2015-08-01
9489,9489,9492,AER,No Taxation without Information: Deterrence and Self-Enforcement in the Value Added Tax,2015-08-01
9490,9490,9493,AER,Back to Fundamentals: Equilibrium in Abstract Economies,2015-08-01
9491,9491,9494,AER,On Discrimination in Auctions with Endogenous Entry,2015-08-01
9492,9492,9495,AER,Information Rigidity and the Expectations Formation Process: A Simple Framework and New Facts,2015-08-01
9493,9493,9496,AER,How to Control Controlled School Choice,2015-08-01
9494,9494,9497,AER,"In the Name of the Son (and the Daughter): Intergenerational Mobility in the United States, 1850-1940",2015-08-01
9495,9495,9498,AER,Has Consumption Inequality Mirrored Income Inequality?,2015-09-01
9496,9496,9499,AER,"Education, HIV, and Early Fertility: Experimental Evidence from Kenya",2015-09-01
9497,9497,9500,AER,The Welfare Economics of Default Options in 401(k) Plans,2015-09-01
9498,9498,9501,AER,Credit Constraints and Growth in a Global Economy,2015-09-01
9499,9499,9502,AER,"Cooperation, but No Reciprocity: Individual Strategies in the Repeated Prisoner's Dilemma",2015-09-01
9500,9500,9503,AER,The Value of Relationships: Evidence from a Supply Shock to Kenyan Rose Exports,2015-09-01
9501,9501,9504,AER,Averting Catastrophes: The Strange Economics of Scylla and Charybdis,2015-10-01
9502,9502,9505,AER,Disability Insurance and the Dynamics of the Incentive Insurance Trade-Off,2015-10-01
9503,9503,9506,AER,Efficient Firm Dynamics in a Frictional Labor Market,2015-10-01
9504,9504,9507,AER,"Technical Change, Wage Inequality, and Taxes",2015-10-01
9505,9505,9508,AER,Non-Optimal Mechanism Design,2015-10-01
9506,9506,9509,AER,Delinking Land Rights from Land Use: Certification and Migration in Mexico,2015-10-01
9507,9507,9510,AER,The Next Generation of the Penn World Table,2015-10-01
9508,9508,9511,AER,"Competition, Markups, and the Gains from International Trade",2015-10-01
9509,9509,9512,AER,"Human Capital Risk, Contract Enforcement, and the Macroeconomy",2015-11-01
9510,9510,9513,AER,Optimal Annuitization with Stochastic Mortality and Correlated Medical Costs,2015-11-01
9511,9511,9514,AER,Exclusive Contracts and Market Dominance,2015-11-01
9512,9512,9515,AER,Fiscal Volatility Shocks and Economic Activity,2015-11-01
9513,9513,9516,AER,Estimating Neighborhood Choice Models: Lessons from a Housing Assistance Experiment,2015-11-01
9514,9514,9517,AER,Conveniently Upset: Avoiding Altruism by Distorting Beliefs about Others' Altruism,2015-11-01
9515,9515,9518,AER,Optimal Taxation and Debt with Uninsurable Risks to Human Capital Accumulation,2015-11-01
9516,9516,9519,AER,Reputation and School Competition,2015-11-01
9517,9517,9520,AER,Psychological Frictions and the Incomplete Take-Up of Social Benefits: Evidence from an IRS Field Experiment,2015-11-01
9518,9518,9521,AER,Capital Tax Reform and the Real Economy: The Effects of the 2003 Dividend Tax Cut,2015-12-01
9519,9519,9522,AER,Market Externalities of Large Unemployment Insurance Extension Programs,2015-12-01
9520,9520,9523,AER,Media Influences on Social Outcomes: The Impact of MTV's 16 and Pregnant on Teen Childbearing,2015-12-01
9521,9521,9524,AER,The Housing Market Impacts of Shale Gas Development,2015-12-01
9522,9522,9525,AER,Imported Inputs and Productivity,2015-12-01
9523,9523,9526,AER,"R&D, International Sourcing, and the Joint Impact on Firm Performance",2015-12-01
9524,9524,9527,AER,A Seniority Arrangement for Sovereign Debt,2015-12-01
9525,9525,9528,AER,"Feedback Effects, Asymmetric Trading, and the Limits to Arbitrage",2015-12-01
9526,9526,9529,AER,US International Equity Investment and Past and Prospective Returns,2011-12-01
9527,9527,9530,AER,Automobiles on Steroids: Product Attribute Trade-Offs and Technological Progress in the Automobile Sector,2011-12-01
9528,9528,9531,AER,Tradeoffs from Integrating Diagnosis and Treatment in Markets for Health Care,2007-06-01
9529,9529,9532,AER,Valuing New Goods in a Model with Complementarity: Online Newspapers,2007-06-01
9530,9530,9533,AER,Does Price Matter in Charitable Giving? Evidence from a Large-Scale Natural Field Experiment,2007-12-01
9531,9531,9534,AER,Competitive Wages in a Match with Ordered Contracts,2007-12-01
9532,9532,9535,AER,Mismatch,2007-09-01
9533,9533,9536,AER,Generalizing the Taylor Principle,2007-06-01
9534,9534,9537,AER,Surviving Andersonville: The Benefits of Social Networks in POW Camps,2007-09-01
9535,9535,9538,AER,A Political-Economy Theory of Trade Agreements,2007-09-01
9536,9536,9539,AER,Goodbye Lenin (or Not?): The Effect of Communism on People's Preferences,2007-09-01
9537,9537,9540,AER,Life-Cycle Prices and Production,2007-12-01
9538,9538,9541,AER,Antitrust in Innovative Industries,2007-12-01
9539,9539,9542,AER,Estimating Risk Preferences from Deductible Choice,2007-06-01
9540,9540,9543,AER,Efficient Kidney Exchange: Coincidence of Wants in Markets with Compatibility-Based Preferences,2007-06-01
9541,9541,9544,AER,Do Markets Reduce Costs? Assessing the Impact of Regulatory Restructuring on US Electric Generation Efficiency,2007-09-01
9542,9542,9545,AER,Reference-Dependent Risk Attitudes,2007-09-01
9543,9543,9546,AER,Subjective Expectations and Asset-Return Puzzles,2007-09-01
9544,9544,9547,AER,On the Cyclicality of Research and Development,2007-09-01
9545,9545,9548,AER,"Inventories and the Business Cycle: An Equilibrium Analysis of (S,s) Policies",2007-09-01
9546,9546,9549,AER,Markets in China and Europe on the Eve of the Industrial Revolution,2007-09-01
9547,9547,9550,AER,Projection Bias in Catalog Orders,2007-09-01
9548,9548,9551,AER,"Selection Bias, Demographic Effects, and Ability Effects in Common Value Auction Experiments",2007-09-01
9549,9549,9552,AER,"Naked Exclusion, Efficient Breach, and Downstream Competition",2007-09-01
9550,9550,9553,AER,Do Vertical Mergers Facilitate Upstream Collusion?,2007-09-01
9551,9551,9554,AER,Individual Behavior and Group Membership,2007-09-01
9552,9552,9555,AER,Political Bias and War,2007-09-01
9553,9553,9556,AER,Auctions with Anticipated Regret: Theory and Experiment,2007-09-01
9554,9554,9557,AER,Labor and the Market Value of the Firm,2007-09-01
9555,9555,9558,AER,Contracting with Repeated Moral Hazard and Private Evaluations,2007-09-01
9556,9556,9559,AER,Exchange Asymmetries Incorrectly Interpreted as Evidence of Endowment Effect Theory and Prospect Theory?,2007-09-01
9557,9557,9560,AER,Individual Consumption Risk and the Welfare Cost of Business Cycles,2007-09-01
9558,9558,9561,AER,"Theft, Gift-Giving, and Trustworthiness: Honesty Is Its Own Reward in Rural Paraguay",2007-12-01
9559,9559,9562,AER,Child Protection and Child Outcomes: Measuring the Effects of Foster Care,2007-12-01
9560,9560,9563,AER,"Trade Liberalization, Intermediate Inputs, and Productivity: Evidence from Indonesia",2007-12-01
9561,9561,9564,AER,Establishment Size Dynamics in the Aggregate Economy,2007-12-01
9562,9562,9565,AER,Demographics and Industry Returns,2007-12-01
9563,9563,9566,AER,"Fatal Attraction: Salience, Naïveté, and Sophistication in Experimental ""Hide-and-Seek"" Games",2007-12-01
9564,9564,9567,AER,"Group Reputations, Stereotypes, and Cooperation in a Repeated Labor Market",2007-12-01
9565,9565,9568,AER,Impossibility of Collusion under Imperfect Monitoring with Flexible Production,2007-12-01
9566,9566,9569,AER,Sequentially Rationalizable Choice,2007-12-01
