index,DOI,ArticleID,Source
13463,397388,90,EconLit
13464,397389,91,EconLit
13465,400194,76,EconLit
13466,400196,78,EconLit
13467,400197,79,EconLit
13468,400198,80,EconLit
13469,400199,81,EconLit
13470,400200,82,EconLit
13471,400201,83,EconLit
13472,412472,69,EconLit
13473,412474,71,EconLit
13474,412475,72,EconLit
13475,412476,73,EconLit
13476,412477,74,EconLit
13477,412481,66,EconLit
13478,412482,67,EconLit
13479,412483,68,EconLit
13480,423156,58,EconLit
13481,423157,59,EconLit
13482,423159,61,EconLit
13483,423161,63,EconLit
13484,423165,51,EconLit
13485,423166,52,EconLit
13486,423167,53,EconLit
13487,423168,54,EconLit
13488,423170,56,EconLit
13489,423171,57,EconLit
13490,433799,44,EconLit
13491,433800,45,EconLit
13492,433801,46,EconLit
13493,433802,47,EconLit
13494,433803,48,EconLit
13495,433804,49,EconLit
13496,433805,50,EconLit
13497,439192,37,EconLit
13498,439193,38,EconLit
13499,439195,40,EconLit
13500,439196,41,EconLit
13501,439197,42,EconLit
13502,439198,43,EconLit
13503,443335,32,EconLit
13504,443336,33,EconLit
13505,443337,34,EconLit
13506,443338,35,EconLit
13507,443339,36,EconLit
13508,454038,24,EconLit
13509,454039,25,EconLit
13510,454040,26,EconLit
13511,454041,27,EconLit
13512,454043,29,EconLit
13513,454044,30,EconLit
13514,454045,31,EconLit
13515,470445,18,EconLit
13516,470446,19,EconLit
13517,470448,21,EconLit
13518,470449,22,EconLit
13519,470450,23,EconLit
13520,471834,12,EconLit
13521,471835,13,EconLit
13522,471836,14,EconLit
13523,471837,15,EconLit
13524,471838,16,EconLit
13525,476737,7,EconLit
13526,476738,8,EconLit
13527,476739,9,EconLit
13528,476740,10,EconLit
13529,476741,11,EconLit
13530,483187,1,EconLit
13531,483189,3,EconLit
13532,483190,4,EconLit
13533,483191,5,EconLit
13534,483192,6,EconLit
13535,485266,3673,EconLit
13536,485267,3674,EconLit
13537,485268,3675,EconLit
13538,485269,3676,EconLit
13539,485270,3677,EconLit
13540,485271,3678,EconLit
13541,488247,3679,EconLit
13542,488250,3682,EconLit
13543,488251,3683,EconLit
13544,497151,3684,EconLit
13545,497152,3685,EconLit
13546,497153,3686,EconLit
13547,497155,3688,EconLit
13548,497156,3689,EconLit
13549,495862,3690,EconLit
13550,495863,3691,EconLit
13551,495864,3692,EconLit
13552,495865,3693,EconLit
13553,505242,3694,EconLit
13554,505243,3695,EconLit
13555,505244,3696,EconLit
13556,505245,3697,EconLit
13557,505246,3698,EconLit
13558,505247,3699,EconLit
13559,505248,3700,EconLit
13560,507868,3701,EconLit
13561,507869,3702,EconLit
13562,507871,3704,EconLit
13563,507873,3706,EconLit
13564,513559,3707,EconLit
13565,513561,3709,EconLit
13566,526293,3713,EconLit
13567,526294,3714,EconLit
13568,526295,3715,EconLit
13569,526296,3716,EconLit
13570,533516,3717,EconLit
13571,533517,3718,EconLit
13572,533518,3719,EconLit
13573,533519,3720,EconLit
13574,533523,3721,EconLit
13575,533525,3723,EconLit
13576,533526,3724,EconLit
13577,533527,3725,EconLit
13578,533528,3726,EconLit
13579,533529,3727,EconLit
13580,546488,3728,EconLit
13581,546489,3729,EconLit
13582,546490,3730,EconLit
13583,546491,3731,EconLit
13584,546492,3732,EconLit
13585,546493,3733,EconLit
13586,546494,3734,EconLit
13587,553453,3736,EconLit
13588,553454,3737,EconLit
13589,553455,3738,EconLit
13590,553456,3739,EconLit
13591,553457,3740,EconLit
13592,553458,3741,EconLit
13593,553459,3742,EconLit
13594,556568,3744,EconLit
13595,556569,3745,EconLit
13596,556570,3746,EconLit
13597,556571,3747,EconLit
13598,556572,3748,EconLit
13599,561521,3749,EconLit
13600,561522,3750,EconLit
13601,561523,3751,EconLit
13602,561524,3752,EconLit
13603,561525,3753,EconLit
13604,561526,3754,EconLit
13605,564057,3756,EconLit
13606,564058,3757,EconLit
13607,564059,3758,EconLit
13608,564060,3759,EconLit
13609,564061,3760,EconLit
13610,564062,3761,EconLit
13611,578494,3762,EconLit
13612,578495,3763,EconLit
13613,578497,3765,EconLit
13614,578498,3766,EconLit
13615,578499,3767,EconLit
13616,578500,3768,EconLit
13617,578501,3769,EconLit
13618,578503,3771,EconLit
13619,589145,3772,EconLit
13620,589146,3773,EconLit
13621,589147,3774,EconLit
13622,589148,3775,EconLit
13623,589149,3776,EconLit
13624,589150,3777,EconLit
13625,589151,3778,EconLit
13626,591153,3779,EconLit
13627,591154,3780,EconLit
13628,591155,3781,EconLit
13629,591156,3782,EconLit
13630,591157,3783,EconLit
13631,591158,3784,EconLit
13632,591159,3785,EconLit
13633,599259,3786,EconLit
13634,599260,3787,EconLit
13635,599261,3788,EconLit
13636,599262,3789,EconLit
13637,599263,3790,EconLit
13638,599264,3791,EconLit
13639,599265,3792,EconLit
13640,599266,3793,EconLit
13641,599258,3887,EconLit
13642,603277,3794,EconLit
13643,603278,3795,EconLit
13644,603279,3796,EconLit
13645,603280,3797,EconLit
13646,603281,3798,EconLit
13647,603282,3799,EconLit
13648,603283,3800,EconLit
13649,603284,3801,EconLit
13650,603285,3802,EconLit
13651,603286,3803,EconLit
13652,608106,3804,EconLit
13653,608107,3805,EconLit
13654,608108,3806,EconLit
13655,608109,3807,EconLit
13656,608110,3808,EconLit
13657,608111,3809,EconLit
13658,608113,3811,EconLit
13659,608114,3812,EconLit
13660,608115,3813,EconLit
13661,613542,3814,EconLit
13662,613543,3815,EconLit
13663,613544,3816,EconLit
13664,613545,3817,EconLit
13665,613546,3818,EconLit
13666,613547,3819,EconLit
13667,613548,3820,EconLit
13668,613549,3821,EconLit
13669,613550,3822,EconLit
13670,613551,3823,EconLit
13671,630235,3825,EconLit
13672,630236,3826,EconLit
13673,630238,3828,EconLit
13674,630239,3829,EconLit
13675,630240,3830,EconLit
13676,630241,3831,EconLit
13677,630242,3832,EconLit
13678,630243,3833,EconLit
13679,630251,3899,EconLit
13680,630252,3900,EconLit
13681,630253,3901,EconLit
13682,630254,3902,EconLit
13683,630255,3903,EconLit
13684,630256,3904,EconLit
13685,630257,3905,EconLit
13686,630258,3906,EconLit
13687,630259,3907,EconLit
13688,630260,3908,EconLit
13689,630261,3909,EconLit
13690,636783,3834,EconLit
13691,636784,3835,EconLit
13692,636785,3836,EconLit
13693,636786,3837,EconLit
13694,636787,3838,EconLit
13695,636789,3840,EconLit
13696,636790,3841,EconLit
13697,636791,3842,EconLit
13698,636792,3843,EconLit
13699,646096,3844,EconLit
13700,646098,3845,EconLit
13701,646100,3847,EconLit
13702,646101,3848,EconLit
13703,646102,3849,EconLit
13704,646097,3888,EconLit
13705,652214,3850,EconLit
13706,652215,3851,EconLit
13707,652216,3852,EconLit
13708,652217,3853,EconLit
13709,652218,3854,EconLit
13710,652219,3855,EconLit
13711,652220,3856,EconLit
13712,652221,3857,EconLit
13713,662637,3858,EconLit
13714,662638,3859,EconLit
13715,662639,3860,EconLit
13716,662640,3861,EconLit
13717,662641,3862,EconLit
13718,662642,3863,EconLit
13719,662643,3864,EconLit
13720,662644,3865,EconLit
13721,662647,3867,EconLit
13722,662645,3889,EconLit
13723,662648,3890,EconLit
13724,666059,3868,EconLit
13725,666060,3869,EconLit
13726,666061,3870,EconLit
13727,666062,3871,EconLit
13728,666063,3872,EconLit
13729,666064,3873,EconLit
13730,666065,3874,EconLit
13731,666066,3875,EconLit
13732,666067,3876,EconLit
13733,666068,3877,EconLit
13734,666069,3878,EconLit
13735,670855,3879,EconLit
13736,670856,3880,EconLit
13737,670857,3881,EconLit
13738,670858,3882,EconLit
13739,670859,3883,EconLit
13740,670860,3884,EconLit
13741,670862,3886,EconLit
13742,680979,3910,EconLit
13743,680980,3911,EconLit
13744,680981,3912,EconLit
13745,680983,3914,EconLit
13746,680984,3915,EconLit
13747,680985,3916,EconLit
13748,680986,3917,EconLit
13749,680988,3919,EconLit
13750,680989,3920,EconLit
13751,680990,3921,EconLit
13752,680991,3922,EconLit
13753,680992,3923,EconLit
13754,680993,3924,EconLit
13755,680994,3925,EconLit
13756,680995,3926,EconLit
13757,680996,3927,EconLit
13758,680997,3928,EconLit
13759,680998,3929,EconLit
13760,680999,3930,EconLit
13761,681000,3931,EconLit
13762,730777,3932,EconLit
13763,730778,3933,EconLit
13764,730779,3934,EconLit
13765,730781,3936,EconLit
13766,730782,3937,EconLit
13767,730784,3939,EconLit
13768,730785,3940,EconLit
13769,730786,3941,EconLit
13770,730787,3942,EconLit
13771,749660,3943,EconLit
13772,749661,3944,EconLit
13773,749662,3945,EconLit
13774,749663,3946,EconLit
13775,749664,3947,EconLit
13776,749665,3948,EconLit
13777,749666,3949,EconLit
13778,749667,3950,EconLit
13779,749668,3951,EconLit
13780,749669,3952,EconLit
13781,749670,3953,EconLit
13782,749671,3954,EconLit
13783,749672,3955,EconLit
13784,749673,3956,EconLit
13785,749674,3957,EconLit
13786,749675,3958,EconLit
13787,749676,3959,EconLit
13788,749677,3960,EconLit
13789,749678,3961,EconLit
13790,757195,3962,EconLit
13791,757196,3963,EconLit
13792,757197,3964,EconLit
13793,757198,3965,EconLit
13794,757199,3966,EconLit
13795,757200,3967,EconLit
13796,757201,3968,EconLit
13797,757202,3969,EconLit
13798,757203,3970,EconLit
13799,757204,3971,EconLit
13800,769810,3972,EconLit
13801,769811,3973,EconLit
13802,769812,3974,EconLit
13803,769813,3975,EconLit
13804,769814,3976,EconLit
13805,769815,3977,EconLit
13806,769816,3978,EconLit
13807,769817,3979,EconLit
13808,769818,3980,EconLit
13809,769819,3981,EconLit
13810,772812,3982,EconLit
13811,772815,3985,EconLit
13812,772816,3986,EconLit
13813,772817,3987,EconLit
13814,772818,3988,EconLit
13815,772819,3989,EconLit
13816,772820,3990,EconLit
13817,797108,3991,EconLit
13818,797109,3992,EconLit
13819,797111,3994,EconLit
13820,797112,3995,EconLit
13821,797113,3996,EconLit
13822,797114,3997,EconLit
13823,797115,3998,EconLit
13824,793553,3999,EconLit
13825,793554,4000,EconLit
13826,793555,4001,EconLit
13827,793556,4002,EconLit
13828,793557,4003,EconLit
13829,793558,4004,EconLit
13830,793559,4005,EconLit
13831,793560,4006,EconLit
13832,793561,4007,EconLit
13833,793562,4008,EconLit
13834,793563,4009,EconLit
13835,807583,4010,EconLit
13836,807584,4011,EconLit
13837,807585,4012,EconLit
13838,807586,4013,EconLit
13839,807587,4014,EconLit
13840,807588,4015,EconLit
13841,807589,4016,EconLit
13842,807590,4017,EconLit
13843,807591,4018,EconLit
13844,818431,4019,EconLit
13845,818434,4022,EconLit
13846,818436,4024,EconLit
13847,818437,4025,EconLit
13848,818438,4026,EconLit
13849,848284,4027,EconLit
13850,848285,4028,EconLit
13851,848286,4029,EconLit
13852,848287,4030,EconLit
13853,848288,4031,EconLit
13854,848289,4032,EconLit
13855,848290,4033,EconLit
13856,848291,4034,EconLit
13857,848297,4035,EconLit
13858,848298,4036,EconLit
13859,848299,4037,EconLit
13860,848300,4038,EconLit
13861,848301,4039,EconLit
13862,848302,4040,EconLit
13863,848303,4041,EconLit
13864,848304,4042,EconLit
13865,862485,4043,EconLit
13866,862486,4044,EconLit
13867,862487,4045,EconLit
13868,862488,4046,EconLit
13869,862489,4047,EconLit
13870,862490,4048,EconLit
13871,862491,4049,EconLit
13872,862492,4050,EconLit
13873,862493,4051,EconLit
13874,878031,4052,EconLit
13875,878032,4053,EconLit
13876,878034,4055,EconLit
13877,878035,4056,EconLit
13878,878036,4057,EconLit
13879,878037,4058,EconLit
13880,878038,4059,EconLit
13881,869448,4060,EconLit
13882,869449,4061,EconLit
13883,869450,4062,EconLit
13884,869451,4063,EconLit
13885,869454,4066,EconLit
13886,869455,4067,EconLit
13887,869456,4068,EconLit
13888,869457,4069,EconLit
13889,883332,4071,EconLit
13890,883333,4072,EconLit
13891,883334,4073,EconLit
13892,883335,4074,EconLit
13893,883336,4075,EconLit
13894,883337,4076,EconLit
13895,883338,4077,EconLit
13896,883339,4078,EconLit
13897,883340,4079,EconLit
13898,901492,4090,EconLit
13899,901493,4091,EconLit
13900,901494,4092,EconLit
13901,901495,4093,EconLit
13902,901497,4095,EconLit
13903,901498,4096,EconLit
13904,901499,4097,EconLit
13905,922504,4080,EconLit
13906,922505,4081,EconLit
13907,922506,4082,EconLit
13908,922507,4083,EconLit
13909,922508,4084,EconLit
13910,922509,4085,EconLit
13911,922510,4086,EconLit
13912,922511,4087,EconLit
13913,922512,4088,EconLit
13914,922513,4089,EconLit
13915,936129,4099,EconLit
13916,936130,4100,EconLit
13917,936131,4101,EconLit
13918,936133,4103,EconLit
13919,936134,4104,EconLit
13920,936135,4105,EconLit
13921,922514,4106,EconLit
13922,922515,4107,EconLit
13923,922516,4108,EconLit
13924,922517,4109,EconLit
13925,922518,4110,EconLit
13926,922519,4111,EconLit
13927,922520,4112,EconLit
13928,922521,4113,EconLit
13929,922522,4114,EconLit
13930,922523,4115,EconLit
13931,932480,4116,EconLit
13932,932482,4118,EconLit
13933,932483,4119,EconLit
13934,932485,4121,EconLit
13935,932486,4122,EconLit
13936,932487,4123,EconLit
13937,949450,4124,EconLit
13938,949451,4125,EconLit
13939,949452,4126,EconLit
13940,949455,4129,EconLit
13941,955370,3891,EconLit
13942,955371,3892,EconLit
13943,955372,3893,EconLit
13944,955373,3894,EconLit
13945,955374,3895,EconLit
13946,955375,3896,EconLit
13947,955376,3897,EconLit
13948,955377,3898,EconLit
13949,961709,4130,EconLit
13950,961710,4131,EconLit
13951,961711,4132,EconLit
13952,961712,4133,EconLit
13953,961713,4134,EconLit
13954,961714,4135,EconLit
13955,974829,4136,EconLit
13956,974830,4137,EconLit
13957,974831,4138,EconLit
13958,974832,4139,EconLit
13959,974833,4140,EconLit
13960,974834,4141,EconLit
13961,974835,4142,EconLit
13962,985123,4143,EconLit
13963,985124,4144,EconLit
13964,985125,4145,EconLit
13965,985126,4146,EconLit
13966,985127,4147,EconLit
13967,999039,8276,EconLit
13968,999037,8288,EconLit
13969,999041,8293,EconLit
13970,999042,8297,EconLit
13971,999040,8298,EconLit
13972,999038,8326,EconLit
13973,999045,8337,EconLit
13974,999043,8406,EconLit
13975,1015315,8291,EconLit
13976,1015313,8292,EconLit
13977,1015316,8296,EconLit
13978,1015321,8305,EconLit
13979,1015320,8306,EconLit
13980,1015314,8314,EconLit
13981,1015317,8358,EconLit
13982,1015318,8378,EconLit
13983,1015319,8408,EconLit
13984,1015331,8282,EconLit
13985,1015334,8289,EconLit
13986,1015332,8316,EconLit
13987,1015330,8324,EconLit
13988,1015329,8325,EconLit
13989,1015328,8330,EconLit
13990,1015325,8333,EconLit
13991,1015327,8353,EconLit
13992,1015335,8354,EconLit
13993,1015326,8393,EconLit
13994,1023838,8283,EconLit
13995,1023840,8332,EconLit
13996,1023843,8352,EconLit
13997,1023837,8361,EconLit
13998,1023841,8369,EconLit
13999,1023836,8383,EconLit
14000,1023844,8420,EconLit
14001,1023842,8421,EconLit
14002,1047007,8287,EconLit
14003,1047005,8300,EconLit
14004,1047004,8301,EconLit
14005,1047011,8308,EconLit
14006,1047006,8341,EconLit
14007,1047010,8376,EconLit
14008,1047008,8396,EconLit
14009,1047009,8398,EconLit
14010,1047013,8405,EconLit
14011,1057692,8299,EconLit
14012,1057686,8307,EconLit
14013,1057688,8323,EconLit
14014,1057690,8343,EconLit
14015,1057693,8370,EconLit
14016,1057694,8384,EconLit
14017,1057687,8390,EconLit
14018,1057685,8391,EconLit
14019,1057689,8403,EconLit
14020,1076297,8317,EconLit
14021,1076295,8320,EconLit
14022,1076292,8336,EconLit
14023,1076293,8347,EconLit
14024,1076291,8377,EconLit
14025,1076290,8388,EconLit
14026,1076289,8395,EconLit
14027,1076294,8451,EconLit
14028,1085345,8279,EconLit
14029,1085347,8281,EconLit
14030,1085350,8285,EconLit
14031,1085343,8315,EconLit
14032,1085344,8359,EconLit
14033,1085349,8397,EconLit
14034,1085351,8407,EconLit
14035,1085348,8414,EconLit
14036,1085346,8445,EconLit
14037,1106440,8294,EconLit
14038,1106437,8318,EconLit
14039,1106443,8346,EconLit
14040,1106433,8356,EconLit
14041,1106441,8357,EconLit
14042,1106434,8363,EconLit
14043,1106435,8389,EconLit
14044,1106439,8424,EconLit
14045,1106438,8432,EconLit
14046,1106432,8443,EconLit
14047,1106442,8444,EconLit
14048,1106444,8449,EconLit
14049,1106436,8471,EconLit
14050,1106458,8302,EconLit
14051,1106449,8311,EconLit
14052,1106445,8338,EconLit
14053,1106457,8340,EconLit
14054,1106451,8342,EconLit
14055,1106456,8362,EconLit
14056,1106448,8367,EconLit
14057,1106450,8381,EconLit
14058,1106452,8382,EconLit
14059,1106459,8387,EconLit
14060,1106460,8402,EconLit
14061,1106447,8431,EconLit
14062,1106454,8440,EconLit
14063,1106446,8441,EconLit
14064,1106455,8456,EconLit
14065,1124640,8304,EconLit
14066,1124641,8310,EconLit
14067,1124644,8313,EconLit
14068,1124645,8360,EconLit
14069,1124643,8368,EconLit
14070,1124646,8422,EconLit
14071,1124647,8427,EconLit
14072,1124648,8433,EconLit
14073,1124642,8436,EconLit
14074,1124655,8350,EconLit
14075,1124654,8365,EconLit
14076,1124656,8375,EconLit
14077,1124651,8413,EconLit
14078,1124653,8419,EconLit
14079,1124657,8446,EconLit
14080,1124650,8467,EconLit
14081,1124652,8486,EconLit
14082,1143666,8280,EconLit
14083,1143667,8303,EconLit
14084,1143665,8328,EconLit
14085,1143668,8423,EconLit
14086,1143669,8463,EconLit
14087,1143670,8478,EconLit
14088,1143672,8508,EconLit
14089,1143671,8520,EconLit
14090,1150964,8319,EconLit
14091,1150968,8348,EconLit
14092,1150967,8371,EconLit
14093,1150960,8430,EconLit
14094,1150963,8437,EconLit
14095,1150962,8447,EconLit
14096,1150965,8454,EconLit
14097,1150966,8472,EconLit
14098,1150961,8477,EconLit
14099,1150969,8484,EconLit
14100,1150970,8494,EconLit
14101,1156948,8277,EconLit
14102,1156945,8410,EconLit
14103,1156949,8411,EconLit
14104,1156947,8416,EconLit
14105,1156944,8450,EconLit
14106,1156943,8458,EconLit
14107,1156946,8470,EconLit
14108,1161275,8286,EconLit
14109,1161271,8373,EconLit
14110,1161270,8418,EconLit
14111,1161269,8488,EconLit
14112,1161273,8512,EconLit
14113,1161274,8516,EconLit
14114,1242946,8372,EconLit
14115,1242944,8394,EconLit
14116,1242949,8453,EconLit
14117,1242947,8476,EconLit
14118,1242945,8497,EconLit
14119,1242948,8506,EconLit
14120,1242950,8530,EconLit
14121,1242943,8535,EconLit
14122,1253690,8321,EconLit
14123,1253687,8344,EconLit
14124,1253691,8355,EconLit
14125,1253692,8412,EconLit
14126,1253689,8417,EconLit
14127,1253688,8462,EconLit
14128,1253693,8519,EconLit
14129,1265033,8309,EconLit
14130,1265032,8334,EconLit
14131,1265030,8399,EconLit
14132,1265031,8460,EconLit
14133,1265035,8480,EconLit
14134,1265034,8505,EconLit
14135,1265037,8514,EconLit
14136,1265028,8528,EconLit
14137,1265036,8558,EconLit
14138,1281287,8415,EconLit
14139,1281289,8448,EconLit
14140,1281288,8489,EconLit
14141,1281286,8491,EconLit
14142,1281284,8502,EconLit
14143,1281290,8507,EconLit
14144,1281291,8511,EconLit
14145,1281285,8545,EconLit
14146,1295461,8351,EconLit
14147,1295459,8386,EconLit
14148,1295460,8426,EconLit
14149,1295462,8466,EconLit
14150,1295463,8499,EconLit
14151,1295455,8534,EconLit
14152,1295457,8544,EconLit
14153,1295456,8549,EconLit
14154,1295464,8554,EconLit
14155,1295458,8557,EconLit
14156,1295454,8582,EconLit
14157,1304634,8379,EconLit
14158,1304629,8400,EconLit
14159,1304635,8464,EconLit
14160,1304630,8495,EconLit
14161,1304638,8523,EconLit
14162,1304628,8524,EconLit
14163,1304631,8539,EconLit
14164,1304632,8564,EconLit
14165,1304633,8569,EconLit
14166,1304639,8571,EconLit
14167,1313811,8322,EconLit
14168,1313814,8404,EconLit
14169,1313815,8434,EconLit
14170,1313809,8442,EconLit
14171,1313812,8487,EconLit
14172,1313817,8501,EconLit
14173,1313816,8503,EconLit
14174,1313810,8527,EconLit
14175,1313813,8538,EconLit
14176,1313818,8547,EconLit
14177,1313819,8587,EconLit
14178,1321069,8409,EconLit
14179,1321072,8429,EconLit
14180,1321076,8435,EconLit
14181,1321080,8438,EconLit
14182,1321079,8492,EconLit
14183,1321071,8526,EconLit
14184,1321077,8532,EconLit
14185,1321073,8540,EconLit
14186,1321070,8546,EconLit
14187,1321068,8551,EconLit
14188,1321075,8570,EconLit
14189,1321078,8572,EconLit
