index,AuthorID,AuthorName
6115,6862,W. J. Berger
6116,6863,Arthur J. Gartaganis
6117,6864,James McGilvray
6118,6865,Yoshihiko Tsukuda
6119,6866,Harry M. Markowitz
6120,6868,Haim Mendelson
6121,6869,Terrence W. Kinal
6122,6871,Lawrence E. Blume
6123,6872,Alok Bhargava
6124,6873,Christopher Caton
6125,6875,Edwin S. Mills
6126,6876,Howard W. Pifer
6127,6877,William J. Haley
6128,6878,John Craven
6129,6879,John Neral
6130,6881,David C. Stapleton
6131,6883,Mark C. Casson
6132,6884,Cheng Hsiao
6133,6885,Olav Reiersøl
6134,6888,Joseph L. Gastwirth
6135,6889,"John M. Campbell, Jr."
6136,6890,A. R. Pagan
6137,6891,Edmond Malinvaud
6138,6892,M. Thérèse Flaherty
6139,6893,Tryphon Kollintzas
6140,6895,D. F. Nicholls
6141,6896,Jacob Paroush
6142,6898,Alain C. Enthoven
6143,6900,John C. G. Boot
6144,6901,John Pitchford
6145,6902,John C. H. Fei
6146,6903,Menahem E. Yaari
6147,6904,Stanley Fishe
6148,6905,Conrad Emanuel Victor Leser
6149,6906,Raymond R. De Bondt
6150,6907,Alexander Van der Bellen
6151,6908,Anthony F. Shorrocks
6152,6911,"Arthur P. Hurter, Jr."
6153,6912,David G. Pearce
6154,6913,Albert Madansky
6155,6914,Martin Neil Baily
6156,6915,Takamitsu Sawa
6157,6917,Stephen Enke
6158,6918,Michel Truchon
6159,6919,G. Leitmann
6160,6920,"Erling Steigum, Jr."
6161,6922,Clive William John Granger
6162,6923,Abraham Robinson
6163,6924,Thomas J. Rothenberg
6164,6925,Yves Balasko
6165,6926,David M. Mandy
6166,6927,Yul W. Lee
6167,6928,Jack C. Hayya
6168,6929,Terje Skjerpen
6169,6930,George G. Judge
6170,6931,Mildred B. Levy
6171,6932,Tohru Inoue
6172,6933,Stanley Reiter
6173,6934,David Marshall
6174,6936,Bruce M. Wetzel
6175,6937,James S. Duesenberry
6176,6938,Chris William Sanchirico
6177,6939,Jean Frayssé
6178,6940,Paul Davidson
6179,6941,Robert Stewart Gregg Rutherford
6180,6942,C. M. K. Watts
6181,6943,Jinkichi Tsukui
6182,6944,Sumru Altug
6183,6945,Peter D. Loeb
6184,6946,Xiaotong Shen
6185,6947,P. A. V. B. Swamy
6186,6949,J. F. O'Connor
6187,6950,Malachy Carey
6188,6951,Robert A. Bandeen
6189,6953,Shinji Kataoka
6190,6954,Irving Hoch
6191,6955,Joseph A. Yahav
6192,6956,Ahmet Alkan
6193,6957,Takashi Negishi
6194,6959,Klaus Pötzelberger
6195,6961,Nancy L. Schwartz
6196,2589,Jean-Pierre Benoit
6197,6963,Ross M. Miller
6198,6964,Howard J. Sumka
6199,6965,I. Gwyn Evans
6200,6966,Martin J. Beckmann
6201,6967,J. A. Sawyer
6202,6968,Heidi Schelbert-Syfrig
6203,6969,Donald W. Green
6204,6970,Claude Oddou
6205,6971,Rolla Edward Park
6206,6972,Pietro Balestra
6207,6973,Marcus Berliant
6208,6974,Olivier de La Grandville
6209,6975,Kei Takeuchi
6210,6976,Paul J. Madden
6211,844,S. H. Chew
6212,6978,Hans-Georg Petersen
6213,6980,Erik Biørn
6214,6981,Jean-Yves Jaffray
6215,6982,Gary Fromm
6216,6984,David Simpson
6217,6985,Gregory M. Duncan
6218,6986,A. T. Denzau
6219,6987,Peter J. Hammond
6220,6988,Stuart J. Thorson
6221,6989,Daniel B. Nelson
6222,6990,Steve Smale
6223,6992,Stanley Zionts
6224,6993,Norman Schofield
6225,6994,Klaus F. Zimmermann
6226,6995,Burton G. Malkiel
6227,6996,Jean-Pierre Florens
6228,6997,Evan L. Porteus
6229,6998,Harry R. Glahn
6230,6999,Noriyuki Takayama
6231,7000,Richard Stone
6232,7001,Karl Borch
6233,7002,Sudhakar D. Deshmukh
6234,7007,Matthew J. Sobel
6235,7009,G. O. Bierwag
6236,7010,A. Ben-Tal
6237,7011,David H. Howard
6238,7012,Krishna Rao Akkina
6239,7013,Rubin Saposnik
6240,7014,Bernard Caillaud
6241,7015,Richard Boyce
6242,7016,Harold O. Carter
6243,7017,Alfred Lorn Norman
6244,7018,Herman Otto Hirschfeld
6245,7020,Winston W. Chang
6246,7023,Fernando Zapatero
6247,7024,Phoebus J. Dhrymes
6248,7026,Alberto Holly
6249,7027,A. G. Doig
6250,7029,Antoni Zabalza
6251,7030,Vassilis A. Hajivassiliou
6252,7031,Ashiq Hussain
6253,7032,Erzo G. J. Luttmer
6254,7033,Michael R. Gibbons
6255,7034,Dennis J. Aigner
6256,7035,D. Cummins
6257,7036,D. H. Richardson
6258,7037,Roger W. Koenker
6259,7038,Robert L. Crouch
6260,7039,K. V. Santhanam
6261,7041,Roger E. Alcaly
6262,7043,Ralph E. Gomory
6263,7044,Amin H. Amershi
6264,7046,Axel Mossin
6265,7047,Don Patinkin
6266,7048,R. H. Patil
6267,7049,Sheen T. Kassouf
6268,7050,Scott Johnson
6269,7051,Robert G. McGillivray
6270,7052,Raimund Alt
6271,7053,De-Min Wu
6272,7054,William J. Breen
6273,7055,James A. Stephenson
6274,7057,Robert E. Verrecchia
6275,7059,N. Krishnaji
6276,7060,Paul R. Pitts
6277,7063,Robert Weintraub
6278,7064,Hubert Halkin
6279,7067,Thorsten Broecker
6280,7068,George M. Lady
6281,7069,Wilfred Candler
6282,7070,S. Smidt
6283,7071,Robert Slonim
6284,7072,Ayman Hindy
6285,7074,Aloisio Araujo
6286,7075,Donald Stephen Poskitt
6287,7077,G. Steven Olley
6288,7078,Francisco Marhuenda
6289,7079,Robert L. Graves
6290,7080,Robert Deschamps
6291,7081,M. A. Hanson
6292,7083,Yukio Kaneko
6293,7084,Werner Boge
6294,7085,Enrico Zaghini
6295,7086,Terence J. Wales
6296,7087,Joseph I. Daniel
6297,7088,Frank P. Stafford
6298,7089,Kevin C. Sontheimer
6299,7091,Richard J. McDonald
6300,7092,Shmuel Sattath
6301,7093,Harry H. Kelejian
6302,7095,Hendrik S. Konijn
6303,7096,Y. P. Gupta
6304,7097,A. ten Kate
6305,7098,Benyamin Shitovitz
6306,7099,Michael R. Wickens
6307,7100,Ho-Mou Wu
6308,7101,Robert B. Avery
6309,7103,Naoto Kunitomo
6310,7104,Hiroaki Nagatani
6311,7105,Yasuo Uekawa
6312,7106,Yasusuke Murakami
6313,7107,Yong-Gwan Kim
6314,7108,Yukio Fukui
6315,7109,Tan Wang
6316,7110,Dan C. Boger
6317,7111,Yuji Ijiri
6318,7112,Rafael Repullo
6319,7113,Walter P. Keller
6320,7114,Mohammed Ishaq Nadiri
6321,7115,Maurice Allais
6322,7116,Leon Quinto
6323,7118,Bhu Dev Sharma
6324,7120,Leslie George Godfrey
6325,7121,William W. Sharkey
6326,7122,William W. Cooper
6327,7123,Christopher K. Clague
6328,7124,William V. Gehrlein
6329,7125,Wolfgang Eichhorn
6330,7126,Ronald W. Shephard
6331,7127,Ta-Chung Liu
6332,7128,Bronwyn H. Hall
6333,7129,Roger J-B. Wets
6334,7130,John S. Chipman
6335,7131,Vincent J. Geraci
6336,7132,Patrick Suppes
6337,7133,Jacques H. Drèze
6338,7134,Vincent Torre
6339,4907,Robert J. Lalonde
6340,7137,V. K. Srivastava
6341,7138,Ronald I. McKinnon
6342,7140,A. Trognon
6343,7141,Urs Schweizer
6344,7142,Wayne J. Shafer
6345,7143,S. E. Jacobsen
6346,7144,Paul A. Grout
6347,7145,Trout Rader
6348,7146,Manoranjan Dutta
6349,7147,Bezalel Peleg
6350,7148,Tong Hun Lee
6351,7149,Thomas H. Wonnacott
6352,7150,Harold W. Watts
6353,7151,Marcel G. Dagenais
6354,7153,Russell P. Robins
6355,7154,Theo E. Nijman
6356,7155,Jerome B. Detemple
6357,7156,Robert H. Strotz
6358,7157,Anirudh Lal Nagar
6359,7158,R. G. Pierse
6360,7159,Shaaban Abdul-Hamid Shaban
6361,7160,Matthew Spiegel
6362,7161,Tatsuro Ichiishi
6363,7162,John E. Pippinger
6364,7164,Walter D. Fisher
6365,7165,Denis Fougere
6366,7166,Adi Ben-Israel
6367,7167,Raymond J. Deneckere
6368,7168,Theodore Wilbur Anderson
6369,7169,Toshihisa Toyoda
6370,7170,András Nagy
6371,5140,Salvador Barberá
6372,7172,Andrew Charles Harvey
6373,7173,Walter Armbruster
6374,7174,G. Stuvel
6375,7175,Swarnjit S. Arora
6376,7176,Qi Li
6377,7177,Jerry A. Hausman
6378,7178,Rajiv D. Banker
6379,7179,T. Krishna Kumar
6380,7180,Tae Kun Seo
6381,7181,Heinz Neudecker
6382,7182,Ralph L. Keeney
6383,7183,Sushil Wadhwani
6384,7184,Paul A. Bekker
6385,7186,Steven Stern
6386,7188,Steve Williams
6387,7189,Tatsuyoshi Saijo
6388,7190,Ervin Frigyes
6389,7191,Stephen Rassenti
6390,7192,Stephen J. Carroll
6391,7193,Balvir Singh
6392,7194,Donald G. Saari
6393,7195,Robin C. Sickles
6394,7196,Sjur D. Flåm
6395,7197,Simon Gächter
6396,7198,Sidney Moglewer
6397,7199,T. P. Hill
6398,7200,Jean Jaskold-Gabszewicz
6399,7201,Miltiades Chacholiades
6400,7202,Donald J. Brown
6401,7203,Larry V. Hedges
6402,7204,Ronald L. Teigen
6403,7205,Richard H. Spady
6404,7206,Leonid Hurwicz
6405,7207,Nanak Chand Kakwani
6406,7208,I. F. Pearce
6407,7209,John E. Rolph
6408,7210,Peter Jason Kalman
6409,7211,"Richard C. Henshaw, Jr."
6410,7213,Dominique Lacaze
6411,7214,Refael Hassin
6412,7215,Rangarajan K. Sundaram
6413,7216,John F. Cogan
6414,7218,Sakari T. Jutila
6415,7219,Makoto Tawada
6416,7221,Richard Portes
6417,7222,Jacob Marschak
6418,7223,Roberto S. Mariano
6419,7224,William Craig Riddell
6420,7225,Walter Perrin Heller
6421,7226,Tom Wansbeek
6422,7229,Richard W. Blundell
6423,7230,Edwin Kuh
6424,7231,Richard Schmalensee
6425,7233,Ronald R. Hocking
6426,7234,Shmuel Oren
6427,7236,James Goodnight
6428,7238,Alain Monfort
6429,7241,A. M. Buoncristiani
6430,7242,Anant M. Kshirsagar
6431,7244,A. Mitchell Polinsky
6432,7245,R. D. Terrell
6433,7247,Richard Berner
6434,7249,Robert A. Abrams
6435,7250,Frank Srba
6436,7251,A. S. Rao
6437,7252,Pinhas Zusman
6438,7253,Jürgen Schrader
6439,7255,Pierre Pestieau
6440,7256,Robert Bartoszyński
6441,7257,Daniel J. Seidmann
6442,7258,Phillip Johnson
6443,7259,Phillip J. Lederer
6444,7261,Philip Wolfe
6445,7262,R. P. Trost
6446,7263,Byung-Joo Lee
6447,7264,Donald H. Ebbeler
6448,7266,Fallaw Sowell
6449,7267,Ryosuke Hotaka
6450,7269,Shobha Ullah
6451,7270,Joaquim Silvestre
6452,7271,Alan S. Manne
6453,7272,Alfonso Novales
6454,7273,Paul V. Moeseke
6455,7274,Peter Berck
6456,7275,Anthony Leung
6457,7276,Yoshihiko Otani
6458,7277,Nancy Brandon Tuma
6459,7278,Jan Tinbergen
6460,7279,Alice Nakamura
6461,7280,Allen J. Scafuri
6462,7281,Alvin K. Klevorick
6463,7282,John Wise
6464,7283,Andrew Morton
6465,7284,Paul Champsaur
6466,7285,Jiahui Wang
6467,7287,Parkash Chander
6468,7288,Lawrence B. Krause
6469,7289,Ar-Young Wang
6470,7290,Peter R. Fisk
6471,7291,Bruce C. Dieffenbach
6472,7292,P. Nørregaard Rasmussen
6473,7293,Arthur Smithies
6474,7295,David Nissen
6475,7296,Lawrence C. Rafsky
6476,7297,Manfred Deistler
6477,7298,P. J. Courtois
6478,7299,Olav Bjerkholt
6479,7300,Hildegard Dierker
6480,7301,Otto Moeschlin
6481,7302,Yrjö O. Vartia
6482,7304,Philippe Michel
6483,7305,Herman J. Bierens
6484,7306,Bert M. Balk
6485,7307,William Moore Gorman
6486,7308,Oswald H. Brownlee
6487,7309,Aman Ullah
6488,7310,Egbert Dierker
6489,7311,Niels Chr. Knudsen
6490,7312,Neil M. Singer
6491,7313,C. B. Tilanus
6492,7316,Nabil Ibraheem Al-Najjar
6493,7317,C. Zachary Gilstein
6494,7318,Camilo Dagum
6495,7321,Carl P. Simon
6496,7322,Grayham E. Mizon
6497,7323,Charles H. Kriebel
6498,7324,Charles M. Beach
6499,7325,Chi-Fu Huang
6500,7326,Clifford Hildreth
6501,7327,Wim van Eck
6502,7328,Perry L. Brown
6503,7329,Ödön Éltető
6504,7330,Peter A. Zadrozny
6505,7331,Michio Hatanaka
6506,7333,Joachim Dörfner
6507,7334,Michael S. Proctor
6508,7335,Melvyn A. Fuss
6509,7336,Claus Weddepohl
6510,7339,Michael Jerison
6511,7340,Conrad Alexander Blyth
6512,7341,Benjamin Cheng
6513,7342,Kimberly D. Zieschang
6514,7343,Lester C. Thurow
6515,7344,Mordecai Kurz
6516,7345,Stephen G. Allen
6517,7346,David John Wilson
6518,7347,Edward J. Kane
6519,7348,Dale K. Osborne
6520,7349,Abba M. Krieger
6521,7350,Trent J. Bertrand
6522,7353,Subir. K. Chakrabarti
6523,7354,Henry Ellis Daniels
6524,7355,Michael J. Hartley
6525,7356,David Heath
6526,7357,David A. Pierce
6527,7358,Saul H. Hymans
6528,7359,Hiro Y. Toda
6529,7360,Martin McGuire
6530,7361,David H. Krantz
6531,7362,Joseph Klatzmann
6532,7363,Mark Walker
6533,7364,David K. Guilkey
6534,7365,William S. Neilson
6535,7366,David K. Hilderbrand
6536,7367,Hans Genberg
6537,7368,Maria-Pia Victoria-Feser
6538,7369,Charles E. McCulloch
6539,7370,Ram Autar
6540,7371,Marcel Boiteux
6541,7372,David J. Gates
6542,7373,Joseph B. Kadane
6543,7374,Stephen J. Brown
6544,7375,K. O. Kortanek
6545,7376,Dennis R. Capozza
6546,7377,Matthew T. G. Meulenberg
6547,7378,Steven M. Goldman
6548,7380,Mohammed N. Hasan
6549,7381,Hilary Williamson Hoynes
6550,7382,Margaret M. Bray
6551,7383,Donald N. Dewees
6552,7384,Robert C. Baesemann
6553,7385,Douglas W. Nychka
6554,7386,Dwight M. Jaffee
6555,7387,Edna Loehman
6556,7388,Lionel G. Stoleru
6557,7390,Timothy D. Mount
6558,7391,Edward Zabel
6559,7392,Patrick C. McMahon
6560,7393,Luis Fernandez
6561,7394,Lucinda M. Lewis
6562,7395,Eitan Zemel
6563,7396,Mark Pitts
6564,7399,"Alexander S. Kelso, Jr."
6565,7400,C. T. Leenders
6566,7401,Stephen F. LeRoy
6567,7402,Harry Eisenpress
6568,7404,Ming-Jeng Hwang
6569,7405,F. J. Gould
6570,7406,Françis Seton
6571,7407,Leif Svensson
6572,7408,F. William McElroy
6573,7409,Julie A. Nelson
6574,7411,Anne C. Case
6575,7412,Frank A. Cowell
6576,7414,Lance Taylor
6577,7415,Frank L. Adelman
6578,7416,Lars Juréen
6579,7418,Kenjiro Nakamura
6580,7421,Koteswara Rao Kadiyala
6581,7422,Fred Kofman
6582,7423,René Garcia
6583,7424,Jeffrey M. Perloff
6584,7425,Wilhelm Neuefeind
6585,7426,Frederick V. Waugh
6586,7427,Johan Koerts
6587,7428,Ajay Maindiratta
6588,7429,Kim C. Border
6589,7430,Fwu-Ranq Chang
6590,7431,Kenneth S. Kretschmer
6591,7432,Kenneth O. May
6592,7433,Kenneth Mount
6593,7435,Bani P. Banerjee
6594,7436,Thomas Marschak
6595,7437,Allen C. Kelley
6596,6650,Finn R. Forsund
6597,7439,Gary R. Skoog
6598,7440,Hans Carlsson
6599,7442,Marcel K. Richter
6600,7443,George Kingsley Zipf
6601,7444,Petrus Johannes Verdoorn
6602,7445,John C. Ham
6603,7446,John C. Eckalbar
6604,7448,Dennis Leech
6605,7449,Jacques Lawarrée
6606,7450,Jürgen Kromphardt
6607,7451,János Stahl
6608,7452,Marcel Fafchamps
6609,7453,Gerard van der Laan
6610,7454,Gerhard Tintner
6611,7456,Raymond Peter Byron
6612,7457,Russel J. Cooper
6613,7458,B. Singer
6614,7459,Donna B. Gilleskie
6615,7460,Guy de Ghellinck
6616,7461,David Durand
6617,7462,Gyoichi Iwata
6618,7463,John W. Hooper
6619,7464,"John T. Scott, Jr."
6620,7465,S. Weber
6621,7466,Stratis Kounias
6622,7467,Hermann Enzer
6623,7468,Cars H. Hommes
6624,7470,Herman O. Stekler
6625,7472,Roger N. Waud
6626,7475,John Hillas
6627,7476,John H. Smith
6628,7478,Stephen Smith
6629,7479,Hans Neisser
6630,7482,Hans Peters
6631,7483,Hans-Günther Seifert
6632,7484,R. F. Kosobud
6633,7485,John C. Cox
6634,7486,John A. Tillman
6635,7488,Henry Tulkens
6636,7489,"Herbert S. Winokur, Jr."
6637,7490,Murat R. Sertel
6638,7491,Jesús Vigo-Aguiar
6639,7492,Richard Harriff
6640,7494,Jerome Percus
6641,7495,Hollis B. Chenery
6642,7496,Jeremy J. Stone
6643,7499,David S. Huang
6644,7500,Richard E. Williamson
6645,7501,Jean-Marc Bonnisseau
6646,7502,I. Richard Savage
6647,7505,Roger Even Bove
6648,7506,Roy E. Welsch
6649,7507,Israel Luski
6650,7508,John Anthony Rickard
6651,7509,János Kornai
6652,7510,Peter Flaschel
6653,7511,Wen-Ling Lin
6654,7512,Randall J. Olsen
6655,7514,William A. Brock
6656,7515,J. J. Polak
6657,7516,Ross M. Starr
6658,7517,J. Keith Ord
6659,7518,Jan Kmenta
6660,7519,J. L. Arrufat
6661,7520,A. Rodney Dobell
6662,7521,J. Pradel
6663,7522,J. S. Jordan
6664,7524,John W. Moon
6665,7525,Jacob Wolfowitz
6666,7526,Louis Gevers
6667,7527,George T. Duncan
6668,7528,David De Meza
6669,7531,Michael L. Hartzmark
6670,7532,Tomio Kinoshita
6671,7533,Paul M. Anglin
6672,2916,John Y. Campell
6673,7538,Jeffrey C. Williams
6674,1926,George S. Alogosloufis
6675,7540,Radwan Ali Shaban
6676,7543,Robert Gillingham
6677,7544,Donald A. Walker
6678,7545,Marjorie B. McElroy
6679,7546,Gilbert E. Metcalf
6680,7550,Victor Zarnowitz
6681,7551,Louis A. Lambros
6682,7553,Simon Domberger
6683,7554,Anil B. Deolalikar
6684,7555,"Larry D. Singell, Jr."
6685,7556,Christopher M. James
6686,7557,Peggy Wier
6687,7558,Bruce L. Gardner
6688,7559,David T. Ellwood
6689,7560,Glenn Fine
6690,7561,John R. Livernois
6691,7562,Russell S. Uhler
6692,7563,William H. Furtan
6693,7564,Kazuharu Kiyono
6694,7565,William H. Desvousges
6695,7566,Timothy J. Bartik
6696,7570,Nirvikar Singh
6697,7571,Daniel G. Sullivan
6698,7572,Laura LaHaye
6699,7573,Gregg Jarrell
6700,7574,Scott Farrow
6701,7576,Mark A. Thayer
6702,7577,John Tschirhart
6703,7578,William D. Schulze
6704,7579,Robert A. Korajczyk
6705,7581,James M. Johannes
6706,7582,David Cox
6707,7584,Yang-Ming Chang
6708,7585,John P. Gould
6709,7587,Clas Bergstrom
6710,7588,Charles W. Upton
6711,7590,Charles K. Rowley
6712,7593,Kamran M. Dadkhah
6713,7594,John R. Wolfe
6714,7595,Douglas G. Waldo
6715,7599,Peter D. Spencer
6716,7600,Frank T. Denton
6717,7601,Stanley J. Liebowitz
6718,7602,Diana Hancock
6719,7605,Richard A. Zuber
6720,7606,John M. Gandar
6721,7607,Benny D. Bowers
6722,7608,Mohsen Bahmani-Oskooee
6723,7609,Satya P. Das
6724,7610,"William F. Shughart, II"
6725,7611,Mark J. Bills
6726,7618,Robert Weinstein
6727,7619,Donald A. Nichols
6728,7620,Dennis C. Mueller
6729,7621,Thomas D. Willett
6730,7622,Alex Maurizi
6731,7624,Bennett Harrison
6732,7625,Paul Jonas
6733,7626,Yochanan Comay
6734,7627,Arie L. Melnik
6735,7628,Abraham Subotnik
6736,7629,Harry Bloch
6737,7630,Donald O. Parsons
6738,7631,Paul A. David
6739,7639,Elizabeth Johnson
6740,7640,Neal M. Soss
6741,7641,"Charles E. McLure, Jr."
6742,7647,James Gwartney
6743,7648,Charles Haworth
6744,7649,Mary L. Eysenbach
6745,7650,"Walter J. Primeaux, Jr."
6746,7651,Mark R. Bomball
6747,7652,Michael Jones-Lee
6748,7654,Ryan C. Amacher
6749,7655,John S. Hodgson
6750,7656,Frederick R. Warren-Boulton
6751,7657,Nathan Rosenberg
6752,7658,Shlomo Brovender
6753,7659,Louis De Alessi
6754,7662,Yoram Peles
6755,7667,George E. Johnson
6756,7669,Richard M. Cyert
6757,7670,Morris H. DeGroot
6758,7671,Lovell S. Jarvis
6759,7673,Pentti Juho Kalervo Kouri
6760,7674,Michael G. Porter
6761,7678,William Poole
6762,7682,Shmuel Sharir
6763,7684,H. Gregg Lewis
6764,7686,Robert L. Bish
6765,7687,Patrick D. O'Donoghue
6766,7688,Hirofumi Shibata
6767,7689,Thomas A. Wolf
6768,7690,Robin Barlow
6769,7694,James H. Gapinski
6770,7695,Rudolph C. Blitz
6771,7696,Chin Hock Ow
6772,7697,Gustav F. Papanek
6773,7698,Paul J. Taubman
6774,7701,Yoram Ben-Porath
6775,7705,Dennis N. De Tray
6776,7709,Paul Craig Roberts
6777,7712,Douglas K. Adie
6778,7713,Pham Chung
6779,7714,Stanley E. Boyle
6780,7715,David L. Shapiro
6781,7717,John M. Heineke
6782,7718,Byron G. Spencer
6783,7719,Vladimir Stoikov
6784,7720,"James A. Largay, III"
6785,7721,Lien-fu Huang
6786,7737,Michael Thomas Summer
6787,7738,David J. Ott
6788,7739,Attiat F. Ott
6789,7746,Douglas R. Bohi
6790,7747,C. A. Knox Lovell
6791,7748,Holger Bonus
6792,7749,Fischer Sheffey Black
6793,7751,James D. MacBeth
6794,7752,A. Thomas King
6795,7754,David F. Bradford
6796,7762,Anne O. Krueger
6797,7770,Robert Z. Aliber
6798,7771,Geoffrey Colin Harcourt
6799,7772,William N. Leonard
6800,7778,Eli Borukhov
6801,7781,David Charles
6802,7782,Reuben Kessel
6803,7783,Peter A. Frost
6804,7788,Ronald F. Hoffman
6805,7789,Richard E. Peterson
6806,7792,Edi Karne
6807,7794,Samuel Paul
6808,7795,Marshall I. Goldman
6809,7796,Jere R. Berhman
6810,7802,Leonard A. Rapping
6811,7803,David John Smyth
6812,7808,Dale M. Heien
6813,7809,John C. Weicher
6814,7810,Bela Balassa
6815,7811,Daniel M. Schydlowsky
6816,7818,W. Lee Hansen
6817,7820,Robert W. Hartman
6818,7821,William M. Mason
6819,7825,R. Albert Berry
6820,7826,Ronald Soligo
6821,7827,Stephen R. Sacks
6822,7828,Howard M. Wachtel
6823,7829,Robert V. Eagly
6824,7830,Donald J. Harris
6825,7831,"Harold L. Votey, Jr."
6826,7832,Darold Maxwell
6827,7833,Alan T. Peacock
6828,7837,Burton A. Weisbrod
6829,7847,Jon Birkeli
6830,7848,Karl Brunner
6831,7852,Barbara Henneberry
6832,7853,James G. Witte
6833,7854,Lawrence D. Schall
6834,7855,George Psacharopoulos
6835,7856,Keith Hinchliffe
6836,7857,Clive Southey
6837,7858,Richard F. Fullenbaum
6838,7859,Ernest W. Carlson
6839,7860,Frederick W. Bell
6840,7861,Irvin M. Grossack
6841,7862,Georg Hasenkamp
6842,7863,James M. Martin
6843,7864,Donald L. Martin
6844,7865,Elizabeth E. Bailey
6845,7866,Isaac Ehlrich
6846,7870,A. Michael Agapos
6847,7871,Jaroslav Vanek
6848,7873,Basil S. Yamey
6849,7875,Douglas A.L. Auld
6850,7877,S. Charles Maurice
6851,7878,Lloyd J. Mercer
6852,7879,W. Douglas Morgan
6853,7880,Peter Passell
6854,7881,Shuji Tamura
6855,7882,David S. Salkever
6856,7883,Christopher R. S. Dougherty
6857,7884,Edgar O. Olsen
6858,7885,Mohamed A. El-Hodiri
6859,7891,Yew-Kwang Ng
6860,7892,Colin Wright
6861,7893,Michael Crew
6862,7894,Paul Kleindorfer
6863,7895,Michael Landsberger
6864,7896,Kenneth R. Smith
6865,7897,Robert Tempest Masson
6866,7898,John T. Wenders
6867,7899,Victoria Lapham
6868,7901,Raymond Lubitz
6869,7902,Dean S. Dutton
6870,7903,Malcolm S. Cohen
6871,7904,Robert I. Lerman
6872,7905,"Samuel A. Rea, Jr."
6873,7906,Ezra J. Mishan
6874,7910,Julio H. G. Olivera
6875,7911,Edwin G. Dolan
6876,7912,Jagdish Handa
6877,7913,Thomas Horst
6878,7914,John Vanderkamp
6879,7915,Prakash Chandra Lohani
6880,7917,Frank S.T. Hsiao
6881,7918,William David C. Wright
6882,7919,Thomas Gale Moore
6883,7920,Scott R. Dittrich
6884,7921,Ramon H. Myers
6885,7922,Wesley D. Seitz
6886,7923,David W. Peterson
6887,7924,Eugene M. Lerner
6888,7925,Edward J. Lusk
6889,7926,John Helliwell
6890,7927,Fred Gorbert
6891,7928,Gene Laber
6892,7929,Richard X. Chase
6893,7930,John D. Owen
6894,7931,Burton Zwick
6895,7933,Syed Nawab Haider Naqvi
6896,7934,Benjamin I. Cohen
6897,7935,Wallace E. Oates
6898,7936,E. Philip Howrey
6899,7937,William J. Baumol
6900,7938,John A. Rafferty
6901,7939,R. Ramanathan
6902,7940,Tai-wei Hu
6903,7941,Jan Drewnowski
6904,7943,Nicholas W. Schorock
6905,7944,Martin Gerhard Giesbrecht
6906,7946,John W.L. Winder
6907,7947,Morris Perlman
6908,7952,E. Ray Canterbery
6909,7954,Eric Olson
6910,7955,W. Erwin Diewert
6911,7956,Paul Feldman
6912,7957,Judith Thornton
6913,7958,C. H. Hanumantha Rao
6914,7959,J. Richard Huber
6915,7960,Robert Eisner
6916,7961,Cliff Lloyd
6917,7962,Marcelle V. Arak
6918,7963,Alan Spiro
6919,7964,Robert Higgs
6920,7965,Giorgio Basevi
6921,7970,Zoran Hodjera
6922,7971,Charles Peter Timmer
6923,7976,"Frank Falero, Jr."
6924,7979,Amartya K. Sen
6925,7981,John A. Galbraith
6926,7982,Anna L. Guthrie
6927,7983,Finis Welch
6928,7984,Harrison C. White
6929,7986,Kanji Haitani
6930,7988,"Robert M. Dunn, Jr."
6931,7992,Herman E. Daly
6932,7993,Donald B. Keesing
6933,7994,Arthur B. Laffer
6934,7995,Lawrence B. Smith
6935,7996,Eugene A. Brady
6936,8003,Martin F.J. Prachowny
6937,8004,Keith Acheson
6938,8005,Richard C. Porter
6939,8006,George C. Abbott
6940,8007,Keith Cowling
6941,8008,Anthony John Rayner
6942,8009,Nevins D. Baxter
6943,8010,Douglas Fisher
6944,8011,Robert Auerbach
6945,8012,Roger L. Ransom
6946,8013,V. K. Ramaswami
6947,8014,Donald A. Strickland
